dataset,topic,form,row_index,entity,label,partition
neg_cities,cities,negated,57,Marrakesh,1,train
neg_cities,cities,negated,58,Makati City,0,train
neg_cities,cities,negated,59,Makati City,1,train
neg_cities,cities,negated,60,Tirunelveli,0,test
neg_cities,cities,negated,61,Tirunelveli,1,test
neg_cities,cities,negated,62,Thane,0,test
neg_cities,cities,negated,63,Thane,1,test
neg_cities,cities,negated,64,Solapur,0,train
neg_cities,cities,negated,65,Solapur,1,train
neg_cities,cities,negated,66,Najafgarh,0,train
neg_cities,cities,negated,67,Najafgarh,1,train
neg_cities,cities,negated,68,Borivli,0,train
neg_cities,cities,negated,69,Borivli,1,train
neg_cities,cities,negated,70,Zhabei,0,train
neg_cities,cities,negated,71,Zhabei,1,train
neg_cities,cities,negated,72,Liaocheng,0,test
neg_cities,cities,negated,73,Liaocheng,1,test
neg_cities,cities,negated,74,Jiaozhou,0,train
neg_cities,cities,negated,75,Jiaozhou,1,train
neg_cities,cities,negated,76,Guilin,0,train
neg_cities,cities,negated,77,Guilin,1,train
neg_cities,cities,negated,78,Chaozhou,0,train
neg_cities,cities,negated,79,Chaozhou,1,train
neg_cities,cities,negated,80,Panzhihua,0,test
neg_cities,cities,negated,81,Panzhihua,1,test
neg_cities,cities,negated,82,Bucaramanga,0,train
neg_cities,cities,negated,83,Bucaramanga,1,train
neg_cities,cities,negated,84,Niamey,0,train
neg_cities,cities,negated,85,Niamey,1,train
neg_cities,cities,negated,86,Sokoto,0,train
neg_cities,cities,negated,87,Sokoto,1,train
neg_cities,cities,negated,88,Abuja,0,train
neg_cities,cities,negated,89,Abuja,1,train
neg_cities,cities,negated,90,South Tangerang,0,train
neg_cities,cities,negated,91,South Tangerang,1,train
neg_cities,cities,negated,92,Odesa,0,train
neg_cities,cities,negated,93,Odesa,1,train
neg_cities,cities,negated,94,Fort Worth,0,test
neg_cities,cities,negated,95,Fort Worth,1,test
neg_cities,cities,negated,96,Boumerdes,0,test
neg_cities,cities,negated,97,Boumerdes,1,test
neg_cities,cities,negated,98,Asmara,0,test
neg_cities,cities,negated,99,Asmara,1,test
neg_cities,cities,negated,100,Santiago de Queretaro,0,train
neg_cities,cities,negated,101,Santiago de Queretaro,1,train
neg_cities,cities,negated,102,Perm,0,test
neg_cities,cities,negated,103,Perm,1,test
neg_cities,cities,negated,104,Jeddah,0,test
neg_cities,cities,negated,105,Jeddah,1,test
neg_cities,cities,negated,106,Konya,0,test
neg_cities,cities,negated,107,Konya,1,test
neg_cities,cities,negated,108,Macapa,0,train
neg_cities,cities,negated,109,Macapa,1,train
neg_cities,cities,negated,110,Belo Horizonte,0,test
neg_cities,cities,negated,111,Belo Horizonte,1,test
neg_cities,cities,negated,112,Poznan,0,test
neg_cities,cities,negated,113,Poznan,1,test
neg_cities,cities,negated,114,Linyi,0,train
neg_cities,cities,negated,115,Linyi,1,train
neg_cities,cities,negated,116,Hohhot,0,train
neg_cities,cities,negated,117,Hohhot,1,train
neg_cities,cities,negated,118,Malacca,0,train
neg_cities,cities,negated,119,Malacca,1,train
neg_cities,cities,negated,120,Busan,0,train
neg_cities,cities,negated,121,Busan,1,train
neg_cities,cities,negated,122,Seongnam-si,0,train
neg_cities,cities,negated,123,Seongnam-si,1,train
neg_cities,cities,negated,124,Matsuyama,0,train
neg_cities,cities,negated,125,Matsuyama,1,train
neg_cities,cities,negated,126,Suwon,0,train
neg_cities,cities,negated,127,Suwon,1,train
neg_cities,cities,negated,128,Incheon,0,train
neg_cities,cities,negated,129,Incheon,1,train
neg_cities,cities,negated,130,Hwaseong-si,0,train
neg_cities,cities,negated,131,Hwaseong-si,1,train
neg_cities,cities,negated,132,Changwon,0,train
neg_cities,cities,negated,133,Changwon,1,train
neg_cities,cities,negated,134,Bamako,0,train
neg_cities,cities,negated,135,Bamako,1,train
neg_cities,cities,negated,136,Acapulco de Juarez,0,train
neg_cities,cities,negated,137,Acapulco de Juarez,1,train
neg_cities,cities,negated,138,Mosul,0,train
neg_cities,cities,negated,139,Mosul,1,train
neg_cities,cities,negated,140,Basrah,0,train
neg_cities,cities,negated,141,Basrah,1,train
neg_cities,cities,negated,142,Qom,0,test
neg_cities,cities,negated,143,Qom,1,test
neg_cities,cities,negated,144,Torreon,0,train
neg_cities,cities,negated,145,Torreon,1,train
neg_cities,cities,negated,146,Beira,0,test
neg_cities,cities,negated,147,Beira,1,test
neg_cities,cities,negated,148,Naucalpan de Juarez,0,train
neg_cities,cities,negated,149,Naucalpan de Juarez,1,train
neg_cities,cities,negated,150,Dehra Dun,0,train
neg_cities,cities,negated,151,Dehra Dun,1,train
neg_cities,cities,negated,152,Bhubaneswar,0,train
neg_cities,cities,negated,153,Bhubaneswar,1,train
neg_cities,cities,negated,154,Ahvaz,0,test
neg_cities,cities,negated,155,Ahvaz,1,test
neg_cities,cities,negated,156,Kumasi,0,train
neg_cities,cities,negated,157,Kumasi,1,train
neg_cities,cities,negated,158,Palembang,0,train
neg_cities,cities,negated,159,Palembang,1,train
neg_cities,cities,negated,160,Novokuznetsk,0,train
neg_cities,cities,negated,161,Novokuznetsk,1,train
neg_cities,cities,negated,162,Izmir,0,test
neg_cities,cities,negated,163,Izmir,1,test
neg_cities,cities,negated,164,Lahore,0,train
neg_cities,cities,negated,165,Lahore,1,train
neg_cities,cities,negated,166,Zhenjiang,0,train
neg_cities,cities,negated,167,Zhenjiang,1,train
neg_cities,cities,negated,168,Zhaotong,0,train
neg_cities,cities,negated,169,Zhaotong,1,train
neg_cities,cities,negated,170,Weifang,0,train
neg_cities,cities,negated,171,Weifang,1,train
neg_cities,cities,negated,172,Tianjin,0,train
neg_cities,cities,negated,173,Tianjin,1,train
neg_cities,cities,negated,174,Shaoxing,0,test
neg_cities,cities,negated,175,Shaoxing,1,test
neg_cities,cities,negated,176,Hangzhou,0,train
neg_cities,cities,negated,177,Hangzhou,1,train
neg_cities,cities,negated,178,Mudanjiang,0,train
neg_cities,cities,negated,179,Mudanjiang,1,train
neg_cities,cities,negated,180,Anshan,0,train
neg_cities,cities,negated,181,Anshan,1,train
neg_cities,cities,negated,182,Porto Velho,0,train
neg_cities,cities,negated,183,Porto Velho,1,train
neg_cities,cities,negated,184,N'Djamena,0,train
neg_cities,cities,negated,185,N'Djamena,1,train
neg_cities,cities,negated,186,Kayseri,0,train
neg_cities,cities,negated,187,Kayseri,1,train
neg_cities,cities,negated,188,Marseille,0,train
neg_cities,cities,negated,189,Marseille,1,train
neg_cities,cities,negated,190,Lyon,0,test
neg_cities,cities,negated,191,Lyon,1,test
neg_cities,cities,negated,192,Suez,0,train
neg_cities,cities,negated,193,Suez,1,train
neg_cities,cities,negated,194,Giza,0,test
neg_cities,cities,negated,195,Giza,1,test
neg_cities,cities,negated,196,Naberezhnyye Chelny,0,train
neg_cities,cities,negated,197,Naberezhnyye Chelny,1,train
neg_cities,cities,negated,198,Mukalla,0,train
neg_cities,cities,negated,199,Mukalla,1,train
neg_cities,cities,negated,200,Harare,0,train
neg_cities,cities,negated,201,Harare,1,train
neg_cities,cities,negated,202,Sevastopol,0,train
neg_cities,cities,negated,203,Sevastopol,1,train
neg_cities,cities,negated,204,Lipetsk,0,test
neg_cities,cities,negated,205,Lipetsk,1,test
neg_cities,cities,negated,206,Istanbul,0,train
neg_cities,cities,negated,207,Istanbul,1,train
neg_cities,cities,negated,208,Callao,0,train
neg_cities,cities,negated,209,Callao,1,train
neg_cities,cities,negated,210,Cebu City,0,train
neg_cities,cities,negated,211,Cebu City,1,train
neg_cities,cities,negated,212,Tashkent,0,test
neg_cities,cities,negated,213,Tashkent,1,test
neg_cities,cities,negated,214,Maturin,0,train
neg_cities,cities,negated,215,Maturin,1,train
neg_cities,cities,negated,216,Hanoi,0,train
neg_cities,cities,negated,217,Hanoi,1,train
neg_cities,cities,negated,218,Xuzhou,0,train
neg_cities,cities,negated,219,Xuzhou,1,train
neg_cities,cities,negated,220,Cucuta,0,train
neg_cities,cities,negated,221,Cucuta,1,train
neg_cities,cities,negated,222,Santo Domingo Oeste,0,train
neg_cities,cities,negated,223,Santo Domingo Oeste,1,train
neg_cities,cities,negated,224,Tangshan,0,train
neg_cities,cities,negated,225,Tangshan,1,train
neg_cities,cities,negated,226,Neijiang,0,train
neg_cities,cities,negated,227,Neijiang,1,train
neg_cities,cities,negated,228,Linfen,0,train
neg_cities,cities,negated,229,Linfen,1,train
neg_cities,cities,negated,230,Yiwu,0,train
neg_cities,cities,negated,231,Yiwu,1,train
neg_cities,cities,negated,232,Qiqihar,0,train
neg_cities,cities,negated,233,Qiqihar,1,train
neg_cities,cities,negated,234,Baotou,0,train
neg_cities,cities,negated,235,Baotou,1,train
neg_cities,cities,negated,236,Aparecida de Goiania,0,train
neg_cities,cities,negated,237,Aparecida de Goiania,1,train
neg_cities,cities,negated,238,Kinshasa,0,train
neg_cities,cities,negated,239,Kinshasa,1,train
neg_cities,cities,negated,240,Ciudad Nezahualcoyotl,0,train
neg_cities,cities,negated,241,Ciudad Nezahualcoyotl,1,train
neg_cities,cities,negated,242,Mexicali,0,train
neg_cities,cities,negated,243,Mexicali,1,train
neg_cities,cities,negated,244,Ciudad Juarez,0,train
neg_cities,cities,negated,245,Ciudad Juarez,1,train
neg_cities,cities,negated,246,Kampung Baru Subang,0,train
neg_cities,cities,negated,247,Kampung Baru Subang,1,train
neg_cities,cities,negated,248,Subang Jaya,0,train
neg_cities,cities,negated,249,Subang Jaya,1,train
neg_cities,cities,negated,250,Maputo,0,train
neg_cities,cities,negated,251,Maputo,1,train
neg_cities,cities,negated,252,Kumamoto,0,train
neg_cities,cities,negated,253,Kumamoto,1,train
neg_cities,cities,negated,254,Daegu,0,train
neg_cities,cities,negated,255,Daegu,1,train
neg_cities,cities,negated,256,Vilnius,0,train
neg_cities,cities,negated,257,Vilnius,1,train
neg_cities,cities,negated,258,Ranchi,0,train
neg_cities,cities,negated,259,Ranchi,1,train
neg_cities,cities,negated,260,Jalandhar,0,train
neg_cities,cities,negated,261,Jalandhar,1,train
neg_cities,cities,negated,262,Bhayandar,0,train
neg_cities,cities,negated,263,Bhayandar,1,train
neg_cities,cities,negated,264,Bareilly,0,train
neg_cities,cities,negated,265,Bareilly,1,train
neg_cities,cities,negated,266,Santo Domingo Este,0,train
neg_cities,cities,negated,267,Santo Domingo Este,1,train
neg_cities,cities,negated,268,Al Fayyum,0,train
neg_cities,cities,negated,269,Al Fayyum,1,train
neg_cities,cities,negated,270,Rizhao,0,train
neg_cities,cities,negated,271,Rizhao,1,train
neg_cities,cities,negated,272,"Mianzhu, Deyang, Sichuan",0,train
neg_cities,cities,negated,273,"Mianzhu, Deyang, Sichuan",1,train
neg_cities,cities,negated,274,Jabalpur,0,test
neg_cities,cities,negated,275,Jabalpur,1,test
neg_cities,cities,negated,276,Bilimora,0,train
neg_cities,cities,negated,277,Bilimora,1,train
neg_cities,cities,negated,278,Accra,0,train
neg_cities,cities,negated,279,Accra,1,train
neg_cities,cities,negated,280,Bogor,0,train
neg_cities,cities,negated,281,Bogor,1,train
neg_cities,cities,negated,282,Nyala,0,train
neg_cities,cities,negated,283,Nyala,1,train
neg_cities,cities,negated,284,Eskisehir,0,train
neg_cities,cities,negated,285,Eskisehir,1,train
neg_cities,cities,negated,286,Antalya,0,test
neg_cities,cities,negated,287,Antalya,1,test
neg_cities,cities,negated,288,Dnipro,0,train
neg_cities,cities,negated,289,Dnipro,1,train
neg_cities,cities,negated,290,Khabarovsk,0,train
neg_cities,cities,negated,291,Khabarovsk,1,train
neg_cities,cities,negated,292,Irkutsk,0,test
neg_cities,cities,negated,293,Irkutsk,1,test
neg_cities,cities,negated,294,Libreville,0,train
neg_cities,cities,negated,295,Libreville,1,train
neg_cities,cities,negated,296,Santiago de los Caballeros,0,train
neg_cities,cities,negated,297,Santiago de los Caballeros,1,train
neg_cities,cities,negated,298,Algiers,0,train
neg_cities,cities,negated,299,Algiers,1,train
neg_cities,cities,negated,300,Nashik,0,test
neg_cities,cities,negated,301,Nashik,1,test
neg_cities,cities,negated,302,Karol Bagh,0,train
neg_cities,cities,negated,303,Karol Bagh,1,train
neg_cities,cities,negated,304,Orumiyeh,0,test
neg_cities,cities,negated,305,Orumiyeh,1,test
neg_cities,cities,negated,306,Zahedan,0,train
neg_cities,cities,negated,307,Zahedan,1,train
neg_cities,cities,negated,308,Xuchang,0,train
neg_cities,cities,negated,309,Xuchang,1,train
neg_cities,cities,negated,310,Changde,0,train
neg_cities,cities,negated,311,Changde,1,train
neg_cities,cities,negated,312,Shaoguan,0,train
neg_cities,cities,negated,313,Shaoguan,1,train
neg_cities,cities,negated,314,Jilin,0,train
neg_cities,cities,negated,315,Jilin,1,train
neg_cities,cities,negated,316,Manaus,0,train
neg_cities,cities,negated,317,Manaus,1,train
neg_cities,cities,negated,318,Jaboatao dos Guararapes,0,train
neg_cities,cities,negated,319,Jaboatao dos Guararapes,1,train
neg_cities,cities,negated,320,Kakamega,0,train
neg_cities,cities,negated,321,Kakamega,1,train
neg_cities,cities,negated,322,Agadir,0,train
neg_cities,cities,negated,323,Agadir,1,train
neg_cities,cities,negated,324,Ulan Bator,0,train
neg_cities,cities,negated,325,Ulan Bator,1,train
neg_cities,cities,negated,326,Muscat,0,train
neg_cities,cities,negated,327,Muscat,1,train
neg_cities,cities,negated,328,Paranaque City,0,train
neg_cities,cities,negated,329,Paranaque City,1,train
neg_cities,cities,negated,330,Rahim Yar Khan,0,train
neg_cities,cities,negated,331,Rahim Yar Khan,1,train
neg_cities,cities,negated,332,Balikpapan,0,train
neg_cities,cities,negated,333,Balikpapan,1,train
neg_cities,cities,negated,334,Guarulhos,0,train
neg_cities,cities,negated,335,Guarulhos,1,train
neg_cities,cities,negated,336,Volgograd,0,train
neg_cities,cities,negated,337,Volgograd,1,train
neg_cities,cities,negated,338,Ulyanovsk,0,train
neg_cities,cities,negated,339,Ulyanovsk,1,train
neg_cities,cities,negated,340,Kota Bharu,0,test
neg_cities,cities,negated,341,Kota Bharu,1,test
neg_cities,cities,negated,342,Sarajevo,0,test
neg_cities,cities,negated,343,Sarajevo,1,test
neg_cities,cities,negated,344,Maceio,0,train
neg_cities,cities,negated,345,Maceio,1,train
neg_cities,cities,negated,346,Joao Pessoa,0,train
neg_cities,cities,negated,347,Joao Pessoa,1,train
neg_cities,cities,negated,348,Shangqiu,0,train
neg_cities,cities,negated,349,Shangqiu,1,train
neg_cities,cities,negated,350,Zhangye,0,train
neg_cities,cities,negated,351,Zhangye,1,train
neg_cities,cities,negated,352,Xuanzhou,0,train
neg_cities,cities,negated,353,Xuanzhou,1,train
neg_cities,cities,negated,354,Wuhan,0,train
neg_cities,cities,negated,355,Wuhan,1,train
neg_cities,cities,negated,356,Nanchang,0,train
neg_cities,cities,negated,357,Nanchang,1,train
neg_cities,cities,negated,358,Luancheng,0,train
neg_cities,cities,negated,359,Luancheng,1,train
neg_cities,cities,negated,360,Liuzhou,0,train
neg_cities,cities,negated,361,Liuzhou,1,train
neg_cities,cities,negated,362,Guangyuan,0,train
neg_cities,cities,negated,363,Guangyuan,1,train
neg_cities,cities,negated,364,Bijie,0,train
neg_cities,cities,negated,365,Bijie,1,train
neg_cities,cities,negated,366,Zhoushan,0,test
neg_cities,cities,negated,367,Zhoushan,1,test
neg_cities,cities,negated,368,Hegang,0,test
neg_cities,cities,negated,369,Hegang,1,test
neg_cities,cities,negated,370,E'zhou,0,train
neg_cities,cities,negated,371,E'zhou,1,train
neg_cities,cities,negated,372,Campos dos Goytacazes,0,test
neg_cities,cities,negated,373,Campos dos Goytacazes,1,test
neg_cities,cities,negated,374,Bucharest,0,train
neg_cities,cities,negated,375,Bucharest,1,train
neg_cities,cities,negated,376,Ansan-si,0,train
neg_cities,cities,negated,377,Ansan-si,1,train
neg_cities,cities,negated,378,Casablanca,0,train
neg_cities,cities,negated,379,Casablanca,1,train
neg_cities,cities,negated,380,Coyoacan,0,train
neg_cities,cities,negated,381,Coyoacan,1,train
neg_cities,cities,negated,382,Oyo,0,test
neg_cities,cities,negated,383,Oyo,1,test
neg_cities,cities,negated,384,Pasig City,0,train
neg_cities,cities,negated,385,Pasig City,1,train
neg_cities,cities,negated,386,Kano,0,train
neg_cities,cities,negated,387,Kano,1,train
neg_cities,cities,negated,388,Bahawalpur,0,test
neg_cities,cities,negated,389,Bahawalpur,1,test
neg_cities,cities,negated,390,New Kingston,0,test
neg_cities,cities,negated,391,New Kingston,1,test
neg_cities,cities,negated,392,Pyongyang,0,train
neg_cities,cities,negated,393,Pyongyang,1,train
neg_cities,cities,negated,394,Shymkent,0,train
neg_cities,cities,negated,395,Shymkent,1,train
neg_cities,cities,negated,396,Tlalpan,0,train
neg_cities,cities,negated,397,Tlalpan,1,train
neg_cities,cities,negated,398,Kemerovo,0,test
neg_cities,cities,negated,399,Kemerovo,1,test
neg_cities,cities,negated,400,Zaporizhzhya,0,train
neg_cities,cities,negated,401,Zaporizhzhya,1,train
neg_cities,cities,negated,402,Iztapalapa,0,train
neg_cities,cities,negated,403,Iztapalapa,1,train
neg_cities,cities,negated,404,Aguascalientes,0,train
neg_cities,cities,negated,405,Aguascalientes,1,train
neg_cities,cities,negated,406,Kuala Lumpur,0,train
neg_cities,cities,negated,407,Kuala Lumpur,1,train
neg_cities,cities,negated,408,Warri,0,train
neg_cities,cities,negated,409,Warri,1,train
neg_cities,cities,negated,410,Peshawar,0,train
neg_cities,cities,negated,411,Peshawar,1,train
neg_cities,cities,negated,412,Kagoshima,0,train
neg_cities,cities,negated,413,Kagoshima,1,train
neg_cities,cities,negated,414,Hamamatsu,0,train
neg_cities,cities,negated,415,Hamamatsu,1,train
neg_cities,cities,negated,416,Cheongju-si,0,train
neg_cities,cities,negated,417,Cheongju-si,1,train
neg_cities,cities,negated,418,Ghaziabad,0,test
neg_cities,cities,negated,419,Ghaziabad,1,test
neg_cities,cities,negated,420,Cochin,0,train
neg_cities,cities,negated,421,Cochin,1,train
neg_cities,cities,negated,422,Ahmedabad,0,train
neg_cities,cities,negated,423,Ahmedabad,1,train
neg_cities,cities,negated,424,Sulaymaniyah,0,train
neg_cities,cities,negated,425,Sulaymaniyah,1,train
neg_cities,cities,negated,426,Hamadan,0,train
neg_cities,cities,negated,427,Hamadan,1,train
neg_cities,cities,negated,428,Omsk,0,train
neg_cities,cities,negated,429,Omsk,1,train
neg_cities,cities,negated,430,Ta'if,0,train
