topic,split,entity,entity_id,candidate_object,proposition_key,classification,source_proposition_rows,generator_stratum_blocked
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Azerbaijan,"[""cities"",""Klang"",""Azerbaijan""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Bangladesh,"[""cities"",""Klang"",""Bangladesh""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Belarus,"[""cities"",""Klang"",""Belarus""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Belgium,"[""cities"",""Klang"",""Belgium""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Benin,"[""cities"",""Klang"",""Benin""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Brazil,"[""cities"",""Klang"",""Brazil""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Bulgaria,"[""cities"",""Klang"",""Bulgaria""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Burkina Faso,"[""cities"",""Klang"",""Burkina Faso""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Burundi,"[""cities"",""Klang"",""Burundi""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Cameroon,"[""cities"",""Klang"",""Cameroon""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Canada,"[""cities"",""Klang"",""Canada""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Chad,"[""cities"",""Klang"",""Chad""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,China,"[""cities"",""Klang"",""China""]",supported_false,"[""cities.csv:1262""]",False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Colombia,"[""cities"",""Klang"",""Colombia""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Cuba,"[""cities"",""Klang"",""Cuba""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Côte d'Ivoire,"[""cities"",""Klang"",""Côte d'Ivoire""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Egypt,"[""cities"",""Klang"",""Egypt""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Ethiopia,"[""cities"",""Klang"",""Ethiopia""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Finland,"[""cities"",""Klang"",""Finland""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,France,"[""cities"",""Klang"",""France""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Germany,"[""cities"",""Klang"",""Germany""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Ghana,"[""cities"",""Klang"",""Ghana""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Guinea,"[""cities"",""Klang"",""Guinea""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Honduras,"[""cities"",""Klang"",""Honduras""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Hungary,"[""cities"",""Klang"",""Hungary""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,India,"[""cities"",""Klang"",""India""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Indonesia,"[""cities"",""Klang"",""Indonesia""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Iran,"[""cities"",""Klang"",""Iran""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Iraq,"[""cities"",""Klang"",""Iraq""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Italy,"[""cities"",""Klang"",""Italy""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Jamaica,"[""cities"",""Klang"",""Jamaica""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Japan,"[""cities"",""Klang"",""Japan""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Jordan,"[""cities"",""Klang"",""Jordan""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Kazakhstan,"[""cities"",""Klang"",""Kazakhstan""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Kenya,"[""cities"",""Klang"",""Kenya""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Kuwait,"[""cities"",""Klang"",""Kuwait""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Kyrgyzstan,"[""cities"",""Klang"",""Kyrgyzstan""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Mali,"[""cities"",""Klang"",""Mali""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Mexico,"[""cities"",""Klang"",""Mexico""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Moldova,"[""cities"",""Klang"",""Moldova""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Mongolia,"[""cities"",""Klang"",""Mongolia""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Morocco,"[""cities"",""Klang"",""Morocco""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Mozambique,"[""cities"",""Klang"",""Mozambique""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Myanmar,"[""cities"",""Klang"",""Myanmar""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Nepal,"[""cities"",""Klang"",""Nepal""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Nigeria,"[""cities"",""Klang"",""Nigeria""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,North Korea,"[""cities"",""Klang"",""North Korea""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Norway,"[""cities"",""Klang"",""Norway""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Oman,"[""cities"",""Klang"",""Oman""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Pakistan,"[""cities"",""Klang"",""Pakistan""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Paraguay,"[""cities"",""Klang"",""Paraguay""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Peru,"[""cities"",""Klang"",""Peru""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Poland,"[""cities"",""Klang"",""Poland""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Russia,"[""cities"",""Klang"",""Russia""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Rwanda,"[""cities"",""Klang"",""Rwanda""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Saudi Arabia,"[""cities"",""Klang"",""Saudi Arabia""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Senegal,"[""cities"",""Klang"",""Senegal""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,South Africa,"[""cities"",""Klang"",""South Africa""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,South Korea,"[""cities"",""Klang"",""South Korea""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Sudan,"[""cities"",""Klang"",""Sudan""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Sweden,"[""cities"",""Klang"",""Sweden""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Syria,"[""cities"",""Klang"",""Syria""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Tajikistan,"[""cities"",""Klang"",""Tajikistan""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Thailand,"[""cities"",""Klang"",""Thailand""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Togo,"[""cities"",""Klang"",""Togo""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Turkey,"[""cities"",""Klang"",""Turkey""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Turkmenistan,"[""cities"",""Klang"",""Turkmenistan""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Ukraine,"[""cities"",""Klang"",""Ukraine""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Uzbekistan,"[""cities"",""Klang"",""Uzbekistan""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Venezuela,"[""cities"",""Klang"",""Venezuela""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Vietnam,"[""cities"",""Klang"",""Vietnam""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Yemen,"[""cities"",""Klang"",""Yemen""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Zambia,"[""cities"",""Klang"",""Zambia""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,Zimbabwe,"[""cities"",""Klang"",""Zimbabwe""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,the Democratic Republic of the Congo,"[""cities"",""Klang"",""the Democratic Republic of the Congo""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,the Dominican Republic,"[""cities"",""Klang"",""the Dominican Republic""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,the Philippines,"[""cities"",""Klang"",""the Philippines""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,the United Arab Emirates,"[""cities"",""Klang"",""the United Arab Emirates""]",unverified_negative,[],False
cities,train,Klang,entity_456953b1e897e90aecf51c0115dc5749706a8fc55845d38f7f7b1354c82773a2,the United States,"[""cities"",""Klang"",""the United States""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Algeria,"[""cities"",""Kobe"",""Algeria""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Australia,"[""cities"",""Kobe"",""Australia""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Azerbaijan,"[""cities"",""Kobe"",""Azerbaijan""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Bangladesh,"[""cities"",""Kobe"",""Bangladesh""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Belarus,"[""cities"",""Kobe"",""Belarus""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Belgium,"[""cities"",""Kobe"",""Belgium""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Benin,"[""cities"",""Kobe"",""Benin""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Brazil,"[""cities"",""Kobe"",""Brazil""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Bulgaria,"[""cities"",""Kobe"",""Bulgaria""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Burkina Faso,"[""cities"",""Kobe"",""Burkina Faso""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Burundi,"[""cities"",""Kobe"",""Burundi""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Cameroon,"[""cities"",""Kobe"",""Cameroon""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Canada,"[""cities"",""Kobe"",""Canada""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Chad,"[""cities"",""Kobe"",""Chad""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,China,"[""cities"",""Kobe"",""China""]",supported_false,"[""cities.csv:756""]",False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Colombia,"[""cities"",""Kobe"",""Colombia""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Cuba,"[""cities"",""Kobe"",""Cuba""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Côte d'Ivoire,"[""cities"",""Kobe"",""Côte d'Ivoire""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Egypt,"[""cities"",""Kobe"",""Egypt""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Ethiopia,"[""cities"",""Kobe"",""Ethiopia""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Finland,"[""cities"",""Kobe"",""Finland""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,France,"[""cities"",""Kobe"",""France""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Germany,"[""cities"",""Kobe"",""Germany""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Ghana,"[""cities"",""Kobe"",""Ghana""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Guinea,"[""cities"",""Kobe"",""Guinea""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Honduras,"[""cities"",""Kobe"",""Honduras""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Hungary,"[""cities"",""Kobe"",""Hungary""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,India,"[""cities"",""Kobe"",""India""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Indonesia,"[""cities"",""Kobe"",""Indonesia""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Iran,"[""cities"",""Kobe"",""Iran""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Iraq,"[""cities"",""Kobe"",""Iraq""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Italy,"[""cities"",""Kobe"",""Italy""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Jamaica,"[""cities"",""Kobe"",""Jamaica""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Jordan,"[""cities"",""Kobe"",""Jordan""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Kazakhstan,"[""cities"",""Kobe"",""Kazakhstan""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Kenya,"[""cities"",""Kobe"",""Kenya""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Kuwait,"[""cities"",""Kobe"",""Kuwait""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Kyrgyzstan,"[""cities"",""Kobe"",""Kyrgyzstan""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Malaysia,"[""cities"",""Kobe"",""Malaysia""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Mali,"[""cities"",""Kobe"",""Mali""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Mexico,"[""cities"",""Kobe"",""Mexico""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Moldova,"[""cities"",""Kobe"",""Moldova""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Mongolia,"[""cities"",""Kobe"",""Mongolia""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Morocco,"[""cities"",""Kobe"",""Morocco""]",unverified_negative,[],False
cities,train,Kobe,entity_300c34d056677900a2fb2e98b507065badd884ddf10d8e4ef10656186ad4817d,Mozambique,"[""cities"",""Kobe"",""Mozambique""]",unverified_negative,[],False
