topic,entity,entity_id,object_value,proposition_key,source_statement,source_label,source_dataset,source_file,source_row
cities,Shivaji Nagar,entity_05fefa97f334b4460098432becb6b4372ccbfef4a52150d056713129035b0d50,China,"[""cities"",""Shivaji Nagar"",""China""]",The city of Shivaji Nagar is in China.,0,cities,cities.csv,876
cities,Turin,entity_368d5ec9652cc09ae221a1b230729f00029afeaa0ff7a73a0683b81a8a864a17,Italy,"[""cities"",""Turin"",""Italy""]",The city of Turin is in Italy.,1,cities,cities.csv,877
cities,Turin,entity_368d5ec9652cc09ae221a1b230729f00029afeaa0ff7a73a0683b81a8a864a17,China,"[""cities"",""Turin"",""China""]",The city of Turin is in China.,0,cities,cities.csv,878
cities,Okayama,entity_2362000b1ac33ec28e96fd8e769e79f3a02ae89fec23f4f17d0af200a429801b,Japan,"[""cities"",""Okayama"",""Japan""]",The city of Okayama is in Japan.,1,cities,cities.csv,879
cities,Okayama,entity_2362000b1ac33ec28e96fd8e769e79f3a02ae89fec23f4f17d0af200a429801b,Russia,"[""cities"",""Okayama"",""Russia""]",The city of Okayama is in Russia.,0,cities,cities.csv,880
cities,Daejeon,entity_48c070f85e1ebeca7c4a71948236f63b8dc693b28eefba2bd62d253fb48e7ac2,South Korea,"[""cities"",""Daejeon"",""South Korea""]",The city of Daejeon is in South Korea.,1,cities,cities.csv,881
cities,Daejeon,entity_48c070f85e1ebeca7c4a71948236f63b8dc693b28eefba2bd62d253fb48e7ac2,India,"[""cities"",""Daejeon"",""India""]",The city of Daejeon is in India.,0,cities,cities.csv,882
cities,Battagram,entity_1950a397b780c04c6103f7416040402d84d6ac2139f282177bc1f034f5d99612,Pakistan,"[""cities"",""Battagram"",""Pakistan""]",The city of Battagram is in Pakistan.,1,cities,cities.csv,883
cities,Battagram,entity_1950a397b780c04c6103f7416040402d84d6ac2139f282177bc1f034f5d99612,Tanzania,"[""cities"",""Battagram"",""Tanzania""]",The city of Battagram is in Tanzania.,0,cities,cities.csv,884
cities,Yaounde,entity_0bd3bdfa5a90379d8beb9ffb207e2983275e64d65588f42f66cbd443186b5859,Cameroon,"[""cities"",""Yaounde"",""Cameroon""]",The city of Yaounde is in Cameroon.,1,cities,cities.csv,885
cities,Yaounde,entity_0bd3bdfa5a90379d8beb9ffb207e2983275e64d65588f42f66cbd443186b5859,China,"[""cities"",""Yaounde"",""China""]",The city of Yaounde is in China.,0,cities,cities.csv,886
cities,Zhangzhou,entity_a2e1a3bb1f1e637f6e1bc4ee9acfb4f436f62a2f4c20943a77a6b976351b526f,China,"[""cities"",""Zhangzhou"",""China""]",The city of Zhangzhou is in China.,1,cities,cities.csv,887
cities,Zhangzhou,entity_a2e1a3bb1f1e637f6e1bc4ee9acfb4f436f62a2f4c20943a77a6b976351b526f,Nicaragua,"[""cities"",""Zhangzhou"",""Nicaragua""]",The city of Zhangzhou is in Nicaragua.,0,cities,cities.csv,888
cities,Yangquan,entity_bf2193b6fba9a8f26cfb1b31c26bead4a09ff4b4ce51dd47642fb878c808d30e,China,"[""cities"",""Yangquan"",""China""]",The city of Yangquan is in China.,1,cities,cities.csv,889
cities,Yangquan,entity_bf2193b6fba9a8f26cfb1b31c26bead4a09ff4b4ce51dd47642fb878c808d30e,Hungary,"[""cities"",""Yangquan"",""Hungary""]",The city of Yangquan is in Hungary.,0,cities,cities.csv,890
cities,Sanya,entity_8f17363daaaab07fa1e0b2b521661009777799a23f07d94b6f03ff5295f8e776,China,"[""cities"",""Sanya"",""China""]",The city of Sanya is in China.,1,cities,cities.csv,891
cities,Sanya,entity_8f17363daaaab07fa1e0b2b521661009777799a23f07d94b6f03ff5295f8e776,India,"[""cities"",""Sanya"",""India""]",The city of Sanya is in India.,0,cities,cities.csv,892
cities,Foshan,entity_a790d9ab6f4088eb0a025f828794c222e8231cf7bdf3d4eb5e4a525c9869e51d,China,"[""cities"",""Foshan"",""China""]",The city of Foshan is in China.,1,cities,cities.csv,893
cities,Foshan,entity_a790d9ab6f4088eb0a025f828794c222e8231cf7bdf3d4eb5e4a525c9869e51d,Mozambique,"[""cities"",""Foshan"",""Mozambique""]",The city of Foshan is in Mozambique.,0,cities,cities.csv,894
cities,Sharjah,entity_b40cc8a5dc7c57f5680d7c453bb43262b2000e220d7f804829b5007ad34a4b27,the United Arab Emirates,"[""cities"",""Sharjah"",""the United Arab Emirates""]",The city of Sharjah is in the United Arab Emirates.,1,cities,cities.csv,895
cities,Sharjah,entity_b40cc8a5dc7c57f5680d7c453bb43262b2000e220d7f804829b5007ad34a4b27,China,"[""cities"",""Sharjah"",""China""]",The city of Sharjah is in China.,0,cities,cities.csv,896
cities,Al Ain City,entity_cf5f1deb367e556e0c3871cb0c91eb0270d14c86f8e50b0b7705f7ab76c7f66a,the United Arab Emirates,"[""cities"",""Al Ain City"",""the United Arab Emirates""]",The city of Al Ain City is in the United Arab Emirates.,1,cities,cities.csv,897
cities,Al Ain City,entity_cf5f1deb367e556e0c3871cb0c91eb0270d14c86f8e50b0b7705f7ab76c7f66a,India,"[""cities"",""Al Ain City"",""India""]",The city of Al Ain City is in India.,0,cities,cities.csv,898
cities,Kalininskiy,entity_1fed3839ab5b0b162e2346503bd7f5fdec5b5425cf9067ac1fbc9b42f1000a67,Russia,"[""cities"",""Kalininskiy"",""Russia""]",The city of Kalininskiy is in Russia.,1,cities,cities.csv,899
cities,Kalininskiy,entity_1fed3839ab5b0b162e2346503bd7f5fdec5b5425cf9067ac1fbc9b42f1000a67,Japan,"[""cities"",""Kalininskiy"",""Japan""]",The city of Kalininskiy is in Japan.,0,cities,cities.csv,900
cities,Mersin,entity_d5c379f635c7724968c9a816606682d7cfe03cfd76bc8abf6917426e6dc539da,Turkey,"[""cities"",""Mersin"",""Turkey""]",The city of Mersin is in Turkey.,1,cities,cities.csv,901
cities,Mersin,entity_d5c379f635c7724968c9a816606682d7cfe03cfd76bc8abf6917426e6dc539da,the United States,"[""cities"",""Mersin"",""the United States""]",The city of Mersin is in the United States.,0,cities,cities.csv,902
cities,Guayaquil,entity_6ab7df3fb284cba535d1f6bbfb60a1414df8b826e156f57507e4a57d135e5620,Ecuador,"[""cities"",""Guayaquil"",""Ecuador""]",The city of Guayaquil is in Ecuador.,1,cities,cities.csv,903
cities,Guayaquil,entity_6ab7df3fb284cba535d1f6bbfb60a1414df8b826e156f57507e4a57d135e5620,China,"[""cities"",""Guayaquil"",""China""]",The city of Guayaquil is in China.,0,cities,cities.csv,904
cities,Tegucigalpa,entity_5466796cc7aaa409b79aa71fd6ae25926f2fb70d05f43fd81df7e8daa7e3d045,Honduras,"[""cities"",""Tegucigalpa"",""Honduras""]",The city of Tegucigalpa is in Honduras.,1,cities,cities.csv,905
cities,Tegucigalpa,entity_5466796cc7aaa409b79aa71fd6ae25926f2fb70d05f43fd81df7e8daa7e3d045,China,"[""cities"",""Tegucigalpa"",""China""]",The city of Tegucigalpa is in China.,0,cities,cities.csv,906
cities,Koeln,entity_a9c42b820f4b0e1e1e296ee5a667c1863b54c5e77e263b662a1722a9d758db1f,Germany,"[""cities"",""Koeln"",""Germany""]",The city of Koeln is in Germany.,1,cities,cities.csv,907
cities,Koeln,entity_a9c42b820f4b0e1e1e296ee5a667c1863b54c5e77e263b662a1722a9d758db1f,Nigeria,"[""cities"",""Koeln"",""Nigeria""]",The city of Koeln is in Nigeria.,0,cities,cities.csv,908
cities,Nuernberg,entity_767913c6309a911011aaf5fd07d64e573dbc6dd08acc7771dad9158b058e8f2a,Germany,"[""cities"",""Nuernberg"",""Germany""]",The city of Nuernberg is in Germany.,1,cities,cities.csv,909
cities,Nuernberg,entity_767913c6309a911011aaf5fd07d64e573dbc6dd08acc7771dad9158b058e8f2a,China,"[""cities"",""Nuernberg"",""China""]",The city of Nuernberg is in China.,0,cities,cities.csv,910
cities,Zarqa,entity_d2599b0965eddca9772df53470cfe63214dded70f87ec74660a640b46f8e2559,Jordan,"[""cities"",""Zarqa"",""Jordan""]",The city of Zarqa is in Jordan.,1,cities,cities.csv,911
cities,Zarqa,entity_d2599b0965eddca9772df53470cfe63214dded70f87ec74660a640b46f8e2559,India,"[""cities"",""Zarqa"",""India""]",The city of Zarqa is in India.,0,cities,cities.csv,912
cities,Riga,entity_ac41d6fb86a376fd8c0239d187b32e322ed1b5124576c549eec173c26d4603d4,Latvia,"[""cities"",""Riga"",""Latvia""]",The city of Riga is in Latvia.,1,cities,cities.csv,913
cities,Riga,entity_ac41d6fb86a376fd8c0239d187b32e322ed1b5124576c549eec173c26d4603d4,Japan,"[""cities"",""Riga"",""Japan""]",The city of Riga is in Japan.,0,cities,cities.csv,914
cities,Nanded,entity_adeb39f2a6354e7097f7862d03180106d72c5c588a307e2ef6ae314cab894ba3,India,"[""cities"",""Nanded"",""India""]",The city of Nanded is in India.,1,cities,cities.csv,915
cities,Nanded,entity_adeb39f2a6354e7097f7862d03180106d72c5c588a307e2ef6ae314cab894ba3,China,"[""cities"",""Nanded"",""China""]",The city of Nanded is in China.,0,cities,cities.csv,916
cities,Gwalior,entity_a8aea7161405bf11d7a8afc9bb0c5252ea66a216d9b0d65fafb8bc1bedb0d229,India,"[""cities"",""Gwalior"",""India""]",The city of Gwalior is in India.,1,cities,cities.csv,917
cities,Gwalior,entity_a8aea7161405bf11d7a8afc9bb0c5252ea66a216d9b0d65fafb8bc1bedb0d229,China,"[""cities"",""Gwalior"",""China""]",The city of Gwalior is in China.,0,cities,cities.csv,918
cities,Dombivli,entity_4f1b71d20075d1750e3450a3f9deac14add5d160faef51ed2dd9d7640b010594,India,"[""cities"",""Dombivli"",""India""]",The city of Dombivli is in India.,1,cities,cities.csv,919
cities,Dombivli,entity_4f1b71d20075d1750e3450a3f9deac14add5d160faef51ed2dd9d7640b010594,Mali,"[""cities"",""Dombivli"",""Mali""]",The city of Dombivli is in Mali.,0,cities,cities.csv,920
cities,Kallakurichi,entity_742857e77c232c1fd2e411cfd436c80f83a37164def0507bc5f3c3d9c272b034,India,"[""cities"",""Kallakurichi"",""India""]",The city of Kallakurichi is in India.,1,cities,cities.csv,921
cities,Kallakurichi,entity_742857e77c232c1fd2e411cfd436c80f83a37164def0507bc5f3c3d9c272b034,Iraq,"[""cities"",""Kallakurichi"",""Iraq""]",The city of Kallakurichi is in Iraq.,0,cities,cities.csv,922
cities,Bekasi,entity_138bbf5dde0fc2432b46e451908c2e5dabae224ddc93330fb9c41daa99395037,Indonesia,"[""cities"",""Bekasi"",""Indonesia""]",The city of Bekasi is in Indonesia.,1,cities,cities.csv,923
cities,Bekasi,entity_138bbf5dde0fc2432b46e451908c2e5dabae224ddc93330fb9c41daa99395037,China,"[""cities"",""Bekasi"",""China""]",The city of Bekasi is in China.,0,cities,cities.csv,924
cities,Johor Bahru,entity_d6401fee7c3a20a967aa3b7457d20812ffcb2e745faf80fe63040fa9524de94e,Malaysia,"[""cities"",""Johor Bahru"",""Malaysia""]",The city of Johor Bahru is in Malaysia.,1,cities,cities.csv,925
cities,Johor Bahru,entity_d6401fee7c3a20a967aa3b7457d20812ffcb2e745faf80fe63040fa9524de94e,Cuba,"[""cities"",""Johor Bahru"",""Cuba""]",The city of Johor Bahru is in Cuba.,0,cities,cities.csv,926
cities,Santa Maria Chimalhuacan,entity_6001b7ba090edcbc31c0612513d76ac42c0dc9b7324b4fd3a7453e628879d096,Mexico,"[""cities"",""Santa Maria Chimalhuacan"",""Mexico""]",The city of Santa Maria Chimalhuacan is in Mexico.,1,cities,cities.csv,927
cities,Santa Maria Chimalhuacan,entity_6001b7ba090edcbc31c0612513d76ac42c0dc9b7324b4fd3a7453e628879d096,Saudi Arabia,"[""cities"",""Santa Maria Chimalhuacan"",""Saudi Arabia""]",The city of Santa Maria Chimalhuacan is in Saudi Arabia.,0,cities,cities.csv,928
cities,Urumqi,entity_dd6cf78ebeeb9b09f81ad885956a25faa65d393aa1d6488805f41747910f0690,China,"[""cities"",""Urumqi"",""China""]",The city of Urumqi is in China.,1,cities,cities.csv,929
cities,Urumqi,entity_dd6cf78ebeeb9b09f81ad885956a25faa65d393aa1d6488805f41747910f0690,Vietnam,"[""cities"",""Urumqi"",""Vietnam""]",The city of Urumqi is in Vietnam.,0,cities,cities.csv,930
cities,Qingdao,entity_290a2997bf7d92e5435bb321ebd3c72adbbe7ae65c1faf9c49e340cbb1c2c912,China,"[""cities"",""Qingdao"",""China""]",The city of Qingdao is in China.,1,cities,cities.csv,931
cities,Qingdao,entity_290a2997bf7d92e5435bb321ebd3c72adbbe7ae65c1faf9c49e340cbb1c2c912,India,"[""cities"",""Qingdao"",""India""]",The city of Qingdao is in India.,0,cities,cities.csv,932
cities,Sofia,entity_7f87d67f95c36b1aa41ce682bb637b083a00e11a307c26ac4fed709b571ffe74,Bulgaria,"[""cities"",""Sofia"",""Bulgaria""]",The city of Sofia is in Bulgaria.,1,cities,cities.csv,933
cities,Sofia,entity_7f87d67f95c36b1aa41ce682bb637b083a00e11a307c26ac4fed709b571ffe74,South Korea,"[""cities"",""Sofia"",""South Korea""]",The city of Sofia is in South Korea.,0,cities,cities.csv,934
cities,Nova Iguacu,entity_54e3ddb56051a7c86d611ce1edd7a6f7564c33bacf553350cd09e55eae3492eb,Brazil,"[""cities"",""Nova Iguacu"",""Brazil""]",The city of Nova Iguacu is in Brazil.,1,cities,cities.csv,935
cities,Nova Iguacu,entity_54e3ddb56051a7c86d611ce1edd7a6f7564c33bacf553350cd09e55eae3492eb,India,"[""cities"",""Nova Iguacu"",""India""]",The city of Nova Iguacu is in India.,0,cities,cities.csv,936
cities,Abeokuta,entity_c619cdd4b682d21255fec748c4385e77b3f45b4ef93b6fdcb8f8746195e1811c,Nigeria,"[""cities"",""Abeokuta"",""Nigeria""]",The city of Abeokuta is in Nigeria.,1,cities,cities.csv,937
cities,Abeokuta,entity_c619cdd4b682d21255fec748c4385e77b3f45b4ef93b6fdcb8f8746195e1811c,Mozambique,"[""cities"",""Abeokuta"",""Mozambique""]",The city of Abeokuta is in Mozambique.,0,cities,cities.csv,938
cities,Amman,entity_189d3c83b7c794f19386728cc059269ddcc078803d32745a6a85483c5da6726c,Jordan,"[""cities"",""Amman"",""Jordan""]",The city of Amman is in Jordan.,1,cities,cities.csv,939
cities,Amman,entity_189d3c83b7c794f19386728cc059269ddcc078803d32745a6a85483c5da6726c,Malaysia,"[""cities"",""Amman"",""Malaysia""]",The city of Amman is in Malaysia.,0,cities,cities.csv,940
cities,Hachioji,entity_0102dcbf27419ef7f8cc2c206643a5cc8800b3fd834b3f9da208367fa6a119a8,Japan,"[""cities"",""Hachioji"",""Japan""]",The city of Hachioji is in Japan.,1,cities,cities.csv,941
cities,Hachioji,entity_0102dcbf27419ef7f8cc2c206643a5cc8800b3fd834b3f9da208367fa6a119a8,Mexico,"[""cities"",""Hachioji"",""Mexico""]",The city of Hachioji is in Mexico.,0,cities,cities.csv,942
cities,Fukuoka,entity_4c51e83f94040e163380845b4edaf6ed5066ad3a17b13ec0958d126c6894cf86,Japan,"[""cities"",""Fukuoka"",""Japan""]",The city of Fukuoka is in Japan.,1,cities,cities.csv,943
cities,Fukuoka,entity_4c51e83f94040e163380845b4edaf6ed5066ad3a17b13ec0958d126c6894cf86,Senegal,"[""cities"",""Fukuoka"",""Senegal""]",The city of Fukuoka is in Senegal.,0,cities,cities.csv,944
cities,Goyang-si,entity_ae08578802efe38ef35725d177d42194feac672aa03ed0d85a3dfa1a0b14db20,South Korea,"[""cities"",""Goyang-si"",""South Korea""]",The city of Goyang-si is in South Korea.,1,cities,cities.csv,945
cities,Goyang-si,entity_ae08578802efe38ef35725d177d42194feac672aa03ed0d85a3dfa1a0b14db20,Russia,"[""cities"",""Goyang-si"",""Russia""]",The city of Goyang-si is in Russia.,0,cities,cities.csv,946
cities,Meknes,entity_a3f630ce69de06d72087459d7a8955cef93aacff363f5c6f8db70d601356659a,Morocco,"[""cities"",""Meknes"",""Morocco""]",The city of Meknes is in Morocco.,1,cities,cities.csv,947
cities,Meknes,entity_a3f630ce69de06d72087459d7a8955cef93aacff363f5c6f8db70d601356659a,China,"[""cities"",""Meknes"",""China""]",The city of Meknes is in China.,0,cities,cities.csv,948
cities,Antananarivo,entity_c39b7491f88df021b19e85a20ad1fd057ed5745238532fcde9da8653a09a6b4c,Madagascar,"[""cities"",""Antananarivo"",""Madagascar""]",The city of Antananarivo is in Madagascar.,1,cities,cities.csv,949
cities,Antananarivo,entity_c39b7491f88df021b19e85a20ad1fd057ed5745238532fcde9da8653a09a6b4c,Germany,"[""cities"",""Antananarivo"",""Germany""]",The city of Antananarivo is in Germany.,0,cities,cities.csv,950
cities,Kalyan,entity_ea4fd2a9860c2504e6520295953e3d4cbabc48f0893dad5f2d3cc29c99016310,India,"[""cities"",""Kalyan"",""India""]",The city of Kalyan is in India.,1,cities,cities.csv,951
cities,Kalyan,entity_ea4fd2a9860c2504e6520295953e3d4cbabc48f0893dad5f2d3cc29c99016310,South Korea,"[""cities"",""Kalyan"",""South Korea""]",The city of Kalyan is in South Korea.,0,cities,cities.csv,952
cities,Jaipur,entity_7fa8e644c8e0729a2351e04359f08ef07aa4dec84c05d28e788436e879424305,India,"[""cities"",""Jaipur"",""India""]",The city of Jaipur is in India.,1,cities,cities.csv,953
cities,Jaipur,entity_7fa8e644c8e0729a2351e04359f08ef07aa4dec84c05d28e788436e879424305,China,"[""cities"",""Jaipur"",""China""]",The city of Jaipur is in China.,0,cities,cities.csv,954
cities,Guntur,entity_7a041bb612d543dddf5040302340b1a57507feb6153f7f4f07c8c956303f3595,India,"[""cities"",""Guntur"",""India""]",The city of Guntur is in India.,1,cities,cities.csv,955
cities,Guntur,entity_7a041bb612d543dddf5040302340b1a57507feb6153f7f4f07c8c956303f3595,China,"[""cities"",""Guntur"",""China""]",The city of Guntur is in China.,0,cities,cities.csv,956
cities,Bhilai,entity_3156965b50124b9b085d06dfb6fc006e763d48b2ea707175ebf8f41acca3a0aa,India,"[""cities"",""Bhilai"",""India""]",The city of Bhilai is in India.,1,cities,cities.csv,957
cities,Bhilai,entity_3156965b50124b9b085d06dfb6fc006e763d48b2ea707175ebf8f41acca3a0aa,Venezuela,"[""cities"",""Bhilai"",""Venezuela""]",The city of Bhilai is in Venezuela.,0,cities,cities.csv,958
cities,Bhavnagar,entity_106851e26c19b00534aae2c423f4ee93684d909904356f142adb1d14faecf035,India,"[""cities"",""Bhavnagar"",""India""]",The city of Bhavnagar is in India.,1,cities,cities.csv,959
cities,Bhavnagar,entity_106851e26c19b00534aae2c423f4ee93684d909904356f142adb1d14faecf035,Japan,"[""cities"",""Bhavnagar"",""Japan""]",The city of Bhavnagar is in Japan.,0,cities,cities.csv,960
cities,Amravati,entity_6efd2f86476c479f1a384393090893156524348238c36f772d4fceedb84df0e9,India,"[""cities"",""Amravati"",""India""]",The city of Amravati is in India.,1,cities,cities.csv,961
cities,Amravati,entity_6efd2f86476c479f1a384393090893156524348238c36f772d4fceedb84df0e9,China,"[""cities"",""Amravati"",""China""]",The city of Amravati is in China.,0,cities,cities.csv,962
cities,Shiraz,entity_4abd634565bc44d53989f54afb745f027b0a1e3f407e97790a36b8358fa72773,Iran,"[""cities"",""Shiraz"",""Iran""]",The city of Shiraz is in Iran.,1,cities,cities.csv,963
cities,Shiraz,entity_4abd634565bc44d53989f54afb745f027b0a1e3f407e97790a36b8358fa72773,China,"[""cities"",""Shiraz"",""China""]",The city of Shiraz is in China.,0,cities,cities.csv,964
cities,Lome,entity_6f443270da21bbaf5f8c5c308cea539cd094ef4c92bdf801afa57225d92648ad,Togo,"[""cities"",""Lome"",""Togo""]",The city of Lome is in Togo.,1,cities,cities.csv,965
cities,Lome,entity_6f443270da21bbaf5f8c5c308cea539cd094ef4c92bdf801afa57225d92648ad,Yemen,"[""cities"",""Lome"",""Yemen""]",The city of Lome is in Yemen.,0,cities,cities.csv,966
cities,Erzurum,entity_477ff350d5e150d07282fc8ed233bfa2b0b4820e823559d10e0d05eacfff5d74,Turkey,"[""cities"",""Erzurum"",""Turkey""]",The city of Erzurum is in Turkey.,1,cities,cities.csv,967
cities,Erzurum,entity_477ff350d5e150d07282fc8ed233bfa2b0b4820e823559d10e0d05eacfff5d74,the Democratic Republic of the Congo,"[""cities"",""Erzurum"",""the Democratic Republic of the Congo""]",The city of Erzurum is in the Democratic Republic of the Congo.,0,cities,cities.csv,968
cities,Seattle,entity_b96b152f8ce6a497199aa99cc07c31be0ddef21bf3c8a1ef3d3baf594ee3ed2c,the United States,"[""cities"",""Seattle"",""the United States""]",The city of Seattle is in the United States.,1,cities,cities.csv,969
cities,Seattle,entity_b96b152f8ce6a497199aa99cc07c31be0ddef21bf3c8a1ef3d3baf594ee3ed2c,Yemen,"[""cities"",""Seattle"",""Yemen""]",The city of Seattle is in Yemen.,0,cities,cities.csv,970
cities,Barquisimeto,entity_70aec098b09baa3f70d40f5fe8c9d35325360bbfd6ac5395026b65adb84b97f1,Venezuela,"[""cities"",""Barquisimeto"",""Venezuela""]",The city of Barquisimeto is in Venezuela.,1,cities,cities.csv,971
cities,Barquisimeto,entity_70aec098b09baa3f70d40f5fe8c9d35325360bbfd6ac5395026b65adb84b97f1,Poland,"[""cities"",""Barquisimeto"",""Poland""]",The city of Barquisimeto is in Poland.,0,cities,cities.csv,972
cities,Kryvyy Rih,entity_99234a7dc3ce4bb0ede9c24226bb075164a476424f837ffb57f6b0e989c88b2d,Ukraine,"[""cities"",""Kryvyy Rih"",""Ukraine""]",The city of Kryvyy Rih is in Ukraine.,1,cities,cities.csv,973
cities,Kryvyy Rih,entity_99234a7dc3ce4bb0ede9c24226bb075164a476424f837ffb57f6b0e989c88b2d,China,"[""cities"",""Kryvyy Rih"",""China""]",The city of Kryvyy Rih is in China.,0,cities,cities.csv,974
cities,Krasnoyarsk,entity_b26f23c9c4d6681bb12dbe39c02932ec1aa852aafe3c4254f4ebdbb09205f3ee,Russia,"[""cities"",""Krasnoyarsk"",""Russia""]",The city of Krasnoyarsk is in Russia.,1,cities,cities.csv,975
cities,Krasnoyarsk,entity_b26f23c9c4d6681bb12dbe39c02932ec1aa852aafe3c4254f4ebdbb09205f3ee,India,"[""cities"",""Krasnoyarsk"",""India""]",The city of Krasnoyarsk is in India.,0,cities,cities.csv,976
cities,Quzhou,entity_17c41b27652ae07739c728813458e4b96560940b5eb45dab6fea30569f14cd0a,China,"[""cities"",""Quzhou"",""China""]",The city of Quzhou is in China.,1,cities,cities.csv,977
cities,Quzhou,entity_17c41b27652ae07739c728813458e4b96560940b5eb45dab6fea30569f14cd0a,Vietnam,"[""cities"",""Quzhou"",""Vietnam""]",The city of Quzhou is in Vietnam.,0,cities,cities.csv,978
cities,Pingliang,entity_e217c57b8cf705cf0dce72dbbf9522a0d96265aae4d15147718af8cbdd1ce574,China,"[""cities"",""Pingliang"",""China""]",The city of Pingliang is in China.,1,cities,cities.csv,979
