statement,topic,conjunctA,conjunctB,labelA,labelB,cell,connective,ordering
"Either Elisha Gray lived in the U.S or Georges Claude lived in France, but not both.",inventors,Elisha Gray lived in the U.S.,Georges Claude lived in France.,1,1,TT,xor,AB
"Either the Spanish word 'higo' means 'nothing' or the Spanish word 'roca' means 'present', but not both.",sp_en_trans,The Spanish word 'higo' means 'nothing'.,The Spanish word 'roca' means 'present'.,0,0,FF,xor,AB
"Either Ignazio Porro lived in Italy or Archimedes lived in Turkey/the U.S, but not both.",inventors,Ignazio Porro lived in Italy.,Archimedes lived in Turkey/the U.S.,1,0,TF,xor,AB
"Either the Spanish word 'mujer' means 'woman' or the Spanish word 'hueso' means 'to eat', but not both.",sp_en_trans,The Spanish word 'mujer' means 'woman'.,The Spanish word 'hueso' means 'to eat'.,1,0,TF,xor,AB
"Either the leopard is a mammal or the tuna is a fish, but not both.",animal_class,The tuna is a fish.,The leopard is a mammal.,1,1,TT,xor,BA
"Either the city of Diyarbakir is in Kazakhstan or the city of Seoul is in South Korea, but not both.",cities,The city of Seoul is in South Korea.,The city of Diyarbakir is in Kazakhstan.,1,0,TF,xor,BA
"Either the city of Salta is in Argentina or the city of Denpasar is in Indonesia, but not both.",cities,The city of Denpasar is in Indonesia.,The city of Salta is in Argentina.,1,1,TT,xor,BA
"Either Iron has the symbol Fe or Tantalum has the symbol La, but not both.",element_symb,Iron has the symbol Fe.,Tantalum has the symbol La.,1,0,TF,xor,AB
"Either the kangaroo is a reptile or the deer is a mammal, but not both.",animal_class,The kangaroo is a reptile.,The deer is a mammal.,0,1,FT,xor,AB
"Either the Spanish word 'uno' means 'one' or the Spanish word 'parecer' means 'wave', but not both.",sp_en_trans,The Spanish word 'uno' means 'one'.,The Spanish word 'parecer' means 'wave'.,1,0,TF,xor,AB
"Either the Spanish word 'cabeza' means 'south' or the Spanish word 'lista' means 'voice', but not both.",sp_en_trans,The Spanish word 'cabeza' means 'south'.,The Spanish word 'lista' means 'voice'.,0,0,FF,xor,AB
"Either Boron has the symbol B or Osmium has the symbol Os, but not both.",element_symb,Osmium has the symbol Os.,Boron has the symbol B.,1,1,TT,xor,BA
"Either Paul Gottlieb Nipkow lived in Germany or Linus Torvalds lived in Canada/the U.S, but not both.",inventors,Linus Torvalds lived in Canada/the U.S.,Paul Gottlieb Nipkow lived in Germany.,0,1,FT,xor,BA
"Either the llama is a mammal or the slug is a mollusk, but not both.",animal_class,The slug is a mollusk.,The llama is a mammal.,1,1,TT,xor,BA
"Either the city of Zibo is in China or the city of Mianzhu, Deyang, Sichuan is in China, but not both.",cities,"The city of Mianzhu, Deyang, Sichuan is in China.",The city of Zibo is in China.,1,1,TT,xor,BA
"Either the city of Cochin is in India or the city of Algiers is in Algeria, but not both.",cities,The city of Cochin is in India.,The city of Algiers is in Algeria.,1,1,TT,xor,AB
"Either Ytterbium has the symbol F or Zinc has the symbol Zn, but not both.",element_symb,Ytterbium has the symbol F.,Zinc has the symbol Zn.,0,1,FT,xor,AB
"Either Antimony has the symbol Sb or Zinc has the symbol Zn, but not both.",element_symb,Zinc has the symbol Zn.,Antimony has the symbol Sb.,1,1,TT,xor,BA
"Either the Spanish word 'arena' means 'sand' or the Spanish word 'hola' means 'hello', but not both.",sp_en_trans,The Spanish word 'hola' means 'hello'.,The Spanish word 'arena' means 'sand'.,1,1,TT,xor,BA
"Either the city of Khulna is in Nigeria or the city of Peshawar is in Pakistan, but not both.",cities,The city of Peshawar is in Pakistan.,The city of Khulna is in Nigeria.,1,0,TF,xor,BA
"Either Lanthanum has the symbol La or Sulfur has the symbol S, but not both.",element_symb,Lanthanum has the symbol La.,Sulfur has the symbol S.,1,1,TT,xor,AB
"Either the lion is a cnidarian or the tortoise is a reptile, but not both.",animal_class,The tortoise is a reptile.,The lion is a cnidarian.,1,0,TF,xor,BA
"Either the Spanish word 'oferta' means 'offer' or the Spanish word 'semilla' means 'seed', but not both.",sp_en_trans,The Spanish word 'semilla' means 'seed'.,The Spanish word 'oferta' means 'offer'.,1,1,TT,xor,BA
"Either the city of Khulna is in Bangladesh or the city of Osaka is in Tajikistan, but not both.",cities,The city of Osaka is in Tajikistan.,The city of Khulna is in Bangladesh.,0,1,FT,xor,BA
"Either Europium has the symbol Pm or Platinum has the symbol S, but not both.",element_symb,Platinum has the symbol S.,Europium has the symbol Pm.,0,0,FF,xor,BA
"Either the Spanish word 'huevo' means 'egg' or the Spanish word 'bosque' means 'forest', but not both.",sp_en_trans,The Spanish word 'bosque' means 'forest'.,The Spanish word 'huevo' means 'egg'.,1,1,TT,xor,BA
"Either the city of Kano is in Nigeria or the city of Goyang-si is in South Korea, but not both.",cities,The city of Goyang-si is in South Korea.,The city of Kano is in Nigeria.,1,1,TT,xor,BA
"Either Narinder Singh Kapany lived in India or Sir Sandford Fleming lived in Canada, but not both.",inventors,Sir Sandford Fleming lived in Canada.,Narinder Singh Kapany lived in India.,1,1,TT,xor,BA
"Either the city of Algiers is in Lithuania or the city of Siping is in the United States, but not both.",cities,The city of Algiers is in Lithuania.,The city of Siping is in the United States.,0,0,FF,xor,AB
"Either Scandium has the symbol Sc or Radon has the symbol Rn, but not both.",element_symb,Scandium has the symbol Sc.,Radon has the symbol Rn.,1,1,TT,xor,AB
"Either the Spanish word 'leer' means 'to read' or the Spanish word 'prueba' means 'test', but not both.",sp_en_trans,The Spanish word 'prueba' means 'test'.,The Spanish word 'leer' means 'to read'.,1,1,TT,xor,BA
"Either Samarium has the symbol Sm or Lutetium has the symbol Lu, but not both.",element_symb,Lutetium has the symbol Lu.,Samarium has the symbol Sm.,1,1,TT,xor,BA
"Either the Spanish word 'hola' means 'hello' or the Spanish word 'mes' means 'month', but not both.",sp_en_trans,The Spanish word 'mes' means 'month'.,The Spanish word 'hola' means 'hello'.,1,1,TT,xor,BA
"Either the Spanish word 'elegir' means 'to choose' or the Spanish word 'suficiente' means 'enough', but not both.",sp_en_trans,The Spanish word 'elegir' means 'to choose'.,The Spanish word 'suficiente' means 'enough'.,1,1,TT,xor,AB
"Either the city of Tlaquepaque is in Mozambique or the city of Vladivostok is in Ghana, but not both.",cities,The city of Vladivostok is in Ghana.,The city of Tlaquepaque is in Mozambique.,0,0,FF,xor,BA
"Either the Spanish word 'suficiente' means 'enough' or the Spanish word 'elegir' means 'to choose', but not both.",sp_en_trans,The Spanish word 'elegir' means 'to choose'.,The Spanish word 'suficiente' means 'enough'.,1,1,TT,xor,BA
"Either Argon has the symbol Pr or Rubidium has the symbol K, but not both.",element_symb,Argon has the symbol Pr.,Rubidium has the symbol K.,0,0,FF,xor,AB
"Either Rubidium has the symbol K or Argon has the symbol Ar, but not both.",element_symb,Argon has the symbol Ar.,Rubidium has the symbol K.,1,0,TF,xor,BA
"Either the hummingbird is a crustacean or the hippopotamus is a mammal, but not both.",animal_class,The hummingbird is a crustacean.,The hippopotamus is a mammal.,0,1,FT,xor,AB
"Either Daniel Fahrenheit lived in Poland/Germany or Otis Boykin lived in Finland, but not both.",inventors,Daniel Fahrenheit lived in Poland/Germany.,Otis Boykin lived in Finland.,1,0,TF,xor,AB
"Either the llama is a mollusk or the gorilla is a mammal, but not both.",animal_class,The llama is a mollusk.,The gorilla is a mammal.,0,1,FT,xor,AB
"Either the city of Asmara is in Eritrea or the city of Onitsha is in Nigeria, but not both.",cities,The city of Asmara is in Eritrea.,The city of Onitsha is in Nigeria.,1,1,TT,xor,AB
"Either the city of Luzhou is in China or the city of Saint Petersburg is in Russia, but not both.",cities,The city of Saint Petersburg is in Russia.,The city of Luzhou is in China.,1,1,TT,xor,BA
"Either the tortoise is a fish or the lion is a mammal, but not both.",animal_class,The tortoise is a fish.,The lion is a mammal.,0,1,FT,xor,AB
"Either the rat is a mammal or the goat is a mammal, but not both.",animal_class,The rat is a mammal.,The goat is a mammal.,1,1,TT,xor,AB
"Either Nicolas Appert lived in France or Marie Curie lived in Poland/Germany, but not both.",inventors,Marie Curie lived in Poland/Germany.,Nicolas Appert lived in France.,0,1,FT,xor,BA
"Either the Spanish word 'presente' means 'present' or the Spanish word 'veinte' means 'twenty', but not both.",sp_en_trans,The Spanish word 'veinte' means 'twenty'.,The Spanish word 'presente' means 'present'.,1,1,TT,xor,BA
"Either Leonardo da Vinci lived in Sweden/the U.S or Ami Argand lived in Switzerland, but not both.",inventors,Ami Argand lived in Switzerland.,Leonardo da Vinci lived in Sweden/the U.S.,1,0,TF,xor,BA
"Either the frog is a bird or the bee is a mollusk, but not both.",animal_class,The bee is a mollusk.,The frog is a bird.,0,0,FF,xor,BA
"Either the porcupine is a bird or the bee is a insect, but not both.",animal_class,The bee is a insect.,The porcupine is a bird.,1,0,TF,xor,BA
"Either Arthur Pitney lived in the U.S or James Starley lived in Austria/the U.S, but not both.",inventors,Arthur Pitney lived in the U.S.,James Starley lived in Austria/the U.S.,1,0,TF,xor,AB
"Either Daisuke Inoue lived in Japan or Hans von Ohain lived in Germany, but not both.",inventors,Daisuke Inoue lived in Japan.,Hans von Ohain lived in Germany.,1,1,TT,xor,AB
"Either the city of Rostov-na-Donu is in Russia or the city of Hwaseong-si is in South Korea, but not both.",cities,The city of Hwaseong-si is in South Korea.,The city of Rostov-na-Donu is in Russia.,1,1,TT,xor,BA
"Either the zebra is a mammal or the walrus is a mammal, but not both.",animal_class,The walrus is a mammal.,The zebra is a mammal.,1,1,TT,xor,BA
"Either the hummingbird is a bird or the peacock is a bird, but not both.",animal_class,The hummingbird is a bird.,The peacock is a bird.,1,1,TT,xor,AB
"Either the city of Asmara is in Nepal or the city of Onitsha is in Nigeria, but not both.",cities,The city of Asmara is in Nepal.,The city of Onitsha is in Nigeria.,0,1,FT,xor,AB
"Either the city of Nagoya is in Japan or the city of Changshu is in Germany, but not both.",cities,The city of Changshu is in Germany.,The city of Nagoya is in Japan.,0,1,FT,xor,BA
"Either the iguana is a reptile or the deer is a reptile, but not both.",animal_class,The iguana is a reptile.,The deer is a reptile.,1,0,TF,xor,AB
"Either the axolotl is a fish or the chimpanzee is a insect, but not both.",animal_class,The axolotl is a fish.,The chimpanzee is a insect.,0,0,FF,xor,AB
"Either Hippolyte Mège-Mouriès lived in France or Christian Huygens lived in the Netherlands, but not both.",inventors,Hippolyte Mège-Mouriès lived in France.,Christian Huygens lived in the Netherlands.,1,1,TT,xor,AB
"Either Georges Claude lived in France or Henry Bessemer lived in Italy, but not both.",inventors,Henry Bessemer lived in Italy.,Georges Claude lived in France.,0,1,FT,xor,BA
"Either the Spanish word 'hueso' means 'bone' or the Spanish word 'mujer' means 'enough', but not both.",sp_en_trans,The Spanish word 'mujer' means 'enough'.,The Spanish word 'hueso' means 'bone'.,0,1,FT,xor,BA
"Either Guglielmo Marconi lived in Japan or George Devol lived in the U.S, but not both.",inventors,George Devol lived in the U.S.,Guglielmo Marconi lived in Japan.,1,0,TF,xor,BA
"Either the city of Aguascalientes is in Mexico or the city of Durban is in South Africa, but not both.",cities,The city of Durban is in South Africa.,The city of Aguascalientes is in Mexico.,1,1,TT,xor,BA
"Either Uranium has the symbol U or Dysprosium has the symbol I, but not both.",element_symb,Dysprosium has the symbol I.,Uranium has the symbol U.,0,1,FT,xor,BA
"Either the Spanish word 'hermana' means 'sister' or the Spanish word 'huevo' means 'egg', but not both.",sp_en_trans,The Spanish word 'huevo' means 'egg'.,The Spanish word 'hermana' means 'sister'.,1,1,TT,xor,BA
"Either the city of Baoji is in Germany or the city of Zhoushan is in the Philippines, but not both.",cities,The city of Zhoushan is in the Philippines.,The city of Baoji is in Germany.,0,0,FF,xor,BA
"Either the Spanish word 'oferta' means 'open' or the Spanish word 'semilla' means 'bear', but not both.",sp_en_trans,The Spanish word 'semilla' means 'bear'.,The Spanish word 'oferta' means 'open'.,0,0,FF,xor,BA
"Either the Spanish word 'ola' means 'wave' or the Spanish word 'higo' means 'fig', but not both.",sp_en_trans,The Spanish word 'ola' means 'wave'.,The Spanish word 'higo' means 'fig'.,1,1,TT,xor,AB
"Either the lobster is a crustacean or the shark is a fish, but not both.",animal_class,The shark is a fish.,The lobster is a crustacean.,1,1,TT,xor,BA
"Either the city of Algiers is in Algeria or the city of Siping is in the United States, but not both.",cities,The city of Algiers is in Algeria.,The city of Siping is in the United States.,1,0,TF,xor,AB
"Either the city of Kisangani is in Senegal or the city of Bhopal is in Iraq, but not both.",cities,The city of Bhopal is in Iraq.,The city of Kisangani is in Senegal.,0,0,FF,xor,BA
"Either Otis Boykin lived in the U.S or Daniel Fahrenheit lived in Canada/the U.S, but not both.",inventors,Daniel Fahrenheit lived in Canada/the U.S.,Otis Boykin lived in the U.S.,0,1,FT,xor,BA
"Either the moose is a mammal or the hummingbird is a bird, but not both.",animal_class,The moose is a mammal.,The hummingbird is a bird.,1,1,TT,xor,AB
"Either the city of Suining is in China or the city of Changshu is in China, but not both.",cities,The city of Suining is in China.,The city of Changshu is in China.,1,1,TT,xor,AB
"Either Jean-Bernard-Léon Foucault lived in France or Daniel Fahrenheit lived in Canada/the U.S, but not both.",inventors,Daniel Fahrenheit lived in Canada/the U.S.,Jean-Bernard-Léon Foucault lived in France.,0,1,FT,xor,BA
"Either the salmon is a fish or the goat is a reptile, but not both.",animal_class,The salmon is a fish.,The goat is a reptile.,1,0,TF,xor,AB
"Either Cadmium has the symbol Cd or Cerium has the symbol Ce, but not both.",element_symb,Cadmium has the symbol Cd.,Cerium has the symbol Ce.,1,1,TT,xor,AB
"Either Phosphorus has the symbol Se or Vanadium has the symbol Ta, but not both.",element_symb,Phosphorus has the symbol Se.,Vanadium has the symbol Ta.,0,0,FF,xor,AB
"Either Marie Curie lived in Poland/France or Nicolas Appert lived in Poland/France, but not both.",inventors,Marie Curie lived in Poland/France.,Nicolas Appert lived in Poland/France.,1,0,TF,xor,AB
"Either the city of Tangier is in Nepal or the city of Madurai is in Yemen, but not both.",cities,The city of Tangier is in Nepal.,The city of Madurai is in Yemen.,0,0,FF,xor,AB
"Either the city of Klang is in South Africa or the city of Paranaque City is in Italy, but not both.",cities,The city of Paranaque City is in Italy.,The city of Klang is in South Africa.,0,0,FF,xor,BA
"Either the kangaroo is a reptile or the deer is a reptile, but not both.",animal_class,The kangaroo is a reptile.,The deer is a reptile.,0,0,FF,xor,AB
"Either John Ambrose Fleming lived in the U.K or Marvin Camras lived in the U.S, but not both.",inventors,John Ambrose Fleming lived in the U.K.,Marvin Camras lived in the U.S.,1,1,TT,xor,AB
"Either the bee is a insect or the frog is a amphibian, but not both.",animal_class,The bee is a insect.,The frog is a amphibian.,1,1,TT,xor,AB
"Either the llama is a mollusk or the mongoose is a reptile, but not both.",animal_class,The mongoose is a reptile.,The llama is a mollusk.,0,0,FF,xor,BA
"Either the Spanish word 'lugar' means 'place' or the Spanish word 'uno' means 'one', but not both.",sp_en_trans,The Spanish word 'uno' means 'one'.,The Spanish word 'lugar' means 'place'.,1,1,TT,xor,BA
"Either Palladium has the symbol Pd or Astatine has the symbol At, but not both.",element_symb,Astatine has the symbol At.,Palladium has the symbol Pd.,1,1,TT,xor,BA
