statement,topic,conjunctA,conjunctB,labelA,labelB,cell,connective,ordering
The city of Santa Maria Chimalhuacan is in Kenya blah the city of Nashik is in Azerbaijan.,cities,The city of Nashik is in Azerbaijan.,The city of Santa Maria Chimalhuacan is in Kenya.,0,0,FF,blah,BA
The city of Hegang is in Uganda blah the city of Bucharest is in Romania.,cities,The city of Hegang is in Uganda.,The city of Bucharest is in Romania.,0,1,FT,blah,AB
The otter is a arachnid blah the moose is a mammal.,animal_class,The otter is a arachnid.,The moose is a mammal.,0,1,FT,blah,AB
The city of N'Djamena is in Chad blah the city of Kunming is in China.,cities,The city of N'Djamena is in Chad.,The city of Kunming is in China.,1,1,TT,blah,AB
The hyena is a mammal blah the chimpanzee is a insect.,animal_class,The hyena is a mammal.,The chimpanzee is a insect.,1,0,TF,blah,AB
The city of Kanpur is in India blah the city of Nouakchott is in Saudi Arabia.,cities,The city of Kanpur is in India.,The city of Nouakchott is in Saudi Arabia.,1,0,TF,blah,AB
The Spanish word 'perro' means 'class' blah the Spanish word 'lento' means 'slow'.,sp_en_trans,The Spanish word 'perro' means 'class'.,The Spanish word 'lento' means 'slow'.,0,1,FT,blah,AB
Carbon has the symbol C blah Europium has the symbol Pm.,element_symb,Carbon has the symbol C.,Europium has the symbol Pm.,1,0,TF,blah,AB
The city of Rizhao is in China blah the city of Osaka is in Tajikistan.,cities,The city of Osaka is in Tajikistan.,The city of Rizhao is in China.,0,1,FT,blah,BA
The gazelle is a mammal blah the bison is a cnidarian.,animal_class,The gazelle is a mammal.,The bison is a cnidarian.,1,0,TF,blah,AB
The city of Indianapolis is in Egypt blah the city of San Miguel de Tucuman is in Finland.,cities,The city of San Miguel de Tucuman is in Finland.,The city of Indianapolis is in Egypt.,0,0,FF,blah,BA
Chester Carlson lived in Poland/Germany blah Ignazio Porro lived in Austria/the U.S.,inventors,Ignazio Porro lived in Austria/the U.S.,Chester Carlson lived in Poland/Germany.,0,0,FF,blah,BA
Argon has the symbol Ar blah Rhenium has the symbol Re.,element_symb,Argon has the symbol Ar.,Rhenium has the symbol Re.,1,1,TT,blah,AB
Zinc has the symbol Zn blah Ytterbium has the symbol F.,element_symb,Ytterbium has the symbol F.,Zinc has the symbol Zn.,0,1,FT,blah,BA
Edwin Herbert Hall lived in the U.S blah Philipp Reis lived in Germany.,inventors,Philipp Reis lived in Germany.,Edwin Herbert Hall lived in the U.S.,1,1,TT,blah,BA
The squirrel is a mammal blah the chicken is a mammal.,animal_class,The squirrel is a mammal.,The chicken is a mammal.,1,0,TF,blah,AB
The salmon is a fish blah the peacock is a bird.,animal_class,The peacock is a bird.,The salmon is a fish.,1,1,TT,blah,BA
The city of Bandar Lampung is in Indonesia blah the city of Johannesburg is in South Africa.,cities,The city of Bandar Lampung is in Indonesia.,The city of Johannesburg is in South Africa.,1,1,TT,blah,AB
The Spanish word 'viejo' means 'to save' blah the Spanish word 'vender' means 'to sell'.,sp_en_trans,The Spanish word 'viejo' means 'to save'.,The Spanish word 'vender' means 'to sell'.,0,1,FT,blah,AB
The city of Arak is in Niger blah the city of General Santos is in Belgium.,cities,The city of General Santos is in Belgium.,The city of Arak is in Niger.,0,0,FF,blah,BA
The chimpanzee is a mammal blah the hyena is a mammal.,animal_class,The hyena is a mammal.,The chimpanzee is a mammal.,1,1,TT,blah,BA
Rhenium has the symbol Re blah Radon has the symbol Np.,element_symb,Radon has the symbol Np.,Rhenium has the symbol Re.,0,1,FT,blah,BA
The Spanish word 'parte' means 'part' blah the Spanish word 'piedra' means 'mouth'.,sp_en_trans,The Spanish word 'piedra' means 'mouth'.,The Spanish word 'parte' means 'part'.,0,1,FT,blah,BA
Iron has the symbol Os blah Thulium has the symbol Mg.,element_symb,Thulium has the symbol Mg.,Iron has the symbol Os.,0,0,FF,blah,BA
The city of Madurai is in Yemen blah the city of Nova Iguacu is in Brazil.,cities,The city of Madurai is in Yemen.,The city of Nova Iguacu is in Brazil.,0,1,FT,blah,AB
The seagull is a reptile blah the mongoose is a mammal.,animal_class,The seagull is a reptile.,The mongoose is a mammal.,0,1,FT,blah,AB
Galileo Galilei lived in Austria blah Shinya Yamanaka lived in Japan.,inventors,Shinya Yamanaka lived in Japan.,Galileo Galilei lived in Austria.,1,0,TF,blah,BA
The city of Bhayandar is in Oman blah the city of Yangquan is in Mozambique.,cities,The city of Bhayandar is in Oman.,The city of Yangquan is in Mozambique.,0,0,FF,blah,AB
Nitrogen has the symbol N blah Sulfur has the symbol S.,element_symb,Sulfur has the symbol S.,Nitrogen has the symbol N.,1,1,TT,blah,BA
Copper has the symbol La blah Astatine has the symbol Ca.,element_symb,Copper has the symbol La.,Astatine has the symbol Ca.,0,0,FF,blah,AB
The city of N'Djamena is in Chad blah the city of Ufa is in Italy.,cities,The city of N'Djamena is in Chad.,The city of Ufa is in Italy.,1,0,TF,blah,AB
The city of Nagoya is in the Dominican Republic blah the city of Siping is in the United States.,cities,The city of Siping is in the United States.,The city of Nagoya is in the Dominican Republic.,0,0,FF,blah,BA
Sir Sandford Fleming lived in Austria/the U.S blah Narinder Singh Kapany lived in India.,inventors,Sir Sandford Fleming lived in Austria/the U.S.,Narinder Singh Kapany lived in India.,0,1,FT,blah,AB
The Spanish word 'conejo' means 'rabbit' blah the Spanish word 'sur' means 'south'.,sp_en_trans,The Spanish word 'conejo' means 'rabbit'.,The Spanish word 'sur' means 'south'.,1,1,TT,blah,AB
John Ambrose Fleming lived in Finland blah Marvin Camras lived in the U.S.,inventors,John Ambrose Fleming lived in Finland.,Marvin Camras lived in the U.S.,0,1,FT,blah,AB
The Spanish word 'historia' means 'stone' blah the Spanish word 'bueno' means 'good'.,sp_en_trans,The Spanish word 'historia' means 'stone'.,The Spanish word 'bueno' means 'good'.,0,1,FT,blah,AB
The tuna is a insect blah the lion is a mammal.,animal_class,The lion is a mammal.,The tuna is a insect.,1,0,TF,blah,BA
Hans Oersted lived in Finland blah Ralph H. Baer lived in the U.S.,inventors,Ralph H. Baer lived in the U.S.,Hans Oersted lived in Finland.,1,0,TF,blah,BA
The horse is a mammal blah the walrus is a cnidarian.,animal_class,The horse is a mammal.,The walrus is a cnidarian.,1,0,TF,blah,AB
The Spanish word 'abrigo' means 'coat' blah the Spanish word 'rana' means 'moment'.,sp_en_trans,The Spanish word 'rana' means 'moment'.,The Spanish word 'abrigo' means 'coat'.,0,1,FT,blah,BA
John Walker lived in India blah Charles Francis Richter lived in the U.S.,inventors,John Walker lived in India.,Charles Francis Richter lived in the U.S.,0,1,FT,blah,AB
The Spanish word 'oveja' means 'busy' blah the Spanish word 'imaginar' means 'star'.,sp_en_trans,The Spanish word 'oveja' means 'busy'.,The Spanish word 'imaginar' means 'star'.,0,0,FF,blah,AB
The lobster is a crustacean blah the shark is a cnidarian.,animal_class,The shark is a cnidarian.,The lobster is a crustacean.,0,1,FT,blah,BA
Mercury has the symbol Hg blah Tantalum has the symbol Ta.,element_symb,Tantalum has the symbol Ta.,Mercury has the symbol Hg.,1,1,TT,blah,BA
The Spanish word 'mes' means 'first' blah the Spanish word 'hola' means 'train'.,sp_en_trans,The Spanish word 'mes' means 'first'.,The Spanish word 'hola' means 'train'.,0,0,FF,blah,AB
The Spanish word 'primero' means 'to multiply' blah the Spanish word 'oscuro' means 'to see'.,sp_en_trans,The Spanish word 'oscuro' means 'to see'.,The Spanish word 'primero' means 'to multiply'.,0,0,FF,blah,BA
The city of Jiaxing is in North Korea blah the city of Marseille is in Romania.,cities,The city of Marseille is in Romania.,The city of Jiaxing is in North Korea.,0,0,FF,blah,BA
The camel is a mammal blah the seagull is a bird.,animal_class,The seagull is a bird.,The camel is a mammal.,1,1,TT,blah,BA
The city of Seoul is in South Korea blah the city of Laibin is in China.,cities,The city of Seoul is in South Korea.,The city of Laibin is in China.,1,1,TT,blah,AB
The city of Indore is in Argentina blah the city of Lodz is in Poland.,cities,The city of Lodz is in Poland.,The city of Indore is in Argentina.,1,0,TF,blah,BA
Xenon has the symbol Xe blah Neon has the symbol Ne.,element_symb,Xenon has the symbol Xe.,Neon has the symbol Ne.,1,1,TT,blah,AB
The city of Santo Domingo Este is in the Dominican Republic blah the city of Kleinzschocher is in Germany.,cities,The city of Santo Domingo Este is in the Dominican Republic.,The city of Kleinzschocher is in Germany.,1,1,TT,blah,AB
The city of Hegang is in Uganda blah the city of Bucharest is in Turkmenistan.,cities,The city of Hegang is in Uganda.,The city of Bucharest is in Turkmenistan.,0,0,FF,blah,AB
Percy Spencer lived in Russia blah John von Neumann lived in Hungary/the U.S.,inventors,John von Neumann lived in Hungary/the U.S.,Percy Spencer lived in Russia.,1,0,TF,blah,BA
Radon has the symbol Rn blah Scandium has the symbol Kr.,element_symb,Scandium has the symbol Kr.,Radon has the symbol Rn.,0,1,FT,blah,BA
The tuna is a insect blah the lion is a cnidarian.,animal_class,The lion is a cnidarian.,The tuna is a insect.,0,0,FF,blah,BA
The Spanish word 'ciudad' means 'city' blah the Spanish word 'y' means 'city'.,sp_en_trans,The Spanish word 'y' means 'city'.,The Spanish word 'ciudad' means 'city'.,0,1,FT,blah,BA
Percy Spencer lived in Russia blah James Murray Spangler lived in the U.S.,inventors,James Murray Spangler lived in the U.S.,Percy Spencer lived in Russia.,1,0,TF,blah,BA
The hedgehog is a mammal blah the lion is a mammal.,animal_class,The hedgehog is a mammal.,The lion is a mammal.,1,1,TT,blah,AB
The panda is a bird blah the salmon is a fish.,animal_class,The panda is a bird.,The salmon is a fish.,0,1,FT,blah,AB
The city of Kisangani is in Senegal blah the city of Ciudad Nezahualcoyotl is in Mexico.,cities,The city of Ciudad Nezahualcoyotl is in Mexico.,The city of Kisangani is in Senegal.,1,0,TF,blah,BA
The Spanish word 'aceite' means 'son' blah the Spanish word 'libre' means 'free'.,sp_en_trans,The Spanish word 'libre' means 'free'.,The Spanish word 'aceite' means 'son'.,1,0,TF,blah,BA
The lion is a cnidarian blah the hedgehog is a fish.,animal_class,The hedgehog is a fish.,The lion is a cnidarian.,0,0,FF,blah,BA
Uranium has the symbol Hg blah Dysprosium has the symbol Dy.,element_symb,Dysprosium has the symbol Dy.,Uranium has the symbol Hg.,1,0,TF,blah,BA
Candace Pert lived in the U.S blah Clarence Birdseye lived in the U.S.,inventors,Clarence Birdseye lived in the U.S.,Candace Pert lived in the U.S.,1,1,TT,blah,BA
Emile Berliner lived in Germany/the U.S blah Thomas Tompion lived in the U.K.,inventors,Emile Berliner lived in Germany/the U.S.,Thomas Tompion lived in the U.K.,1,1,TT,blah,AB
The Spanish word 'boca' means 'person' blah the Spanish word 'uno' means 'mouth'.,sp_en_trans,The Spanish word 'boca' means 'person'.,The Spanish word 'uno' means 'mouth'.,0,0,FF,blah,AB
The city of Najran is in the United Arab Emirates blah the city of Santiago de Queretaro is in Mexico.,cities,The city of Najran is in the United Arab Emirates.,The city of Santiago de Queretaro is in Mexico.,0,1,FT,blah,AB
The city of Qujing is in Yemen blah the city of Ufa is in Russia.,cities,The city of Ufa is in Russia.,The city of Qujing is in Yemen.,1,0,TF,blah,BA
Henri Giffard lived in Denmark blah Dr. Robert Gallo lived in the U.S.,inventors,Dr. Robert Gallo lived in the U.S.,Henri Giffard lived in Denmark.,1,0,TF,blah,BA
The city of Nanded is in Pakistan blah the city of San Pedro Sula is in Honduras.,cities,The city of San Pedro Sula is in Honduras.,The city of Nanded is in Pakistan.,1,0,TF,blah,BA
The Spanish word 'mapa' means 'to swim' blah the Spanish word 'madre' means 'neighbor'.,sp_en_trans,The Spanish word 'madre' means 'neighbor'.,The Spanish word 'mapa' means 'to swim'.,0,0,FF,blah,BA
The Spanish word 'fuego' means 'fire' blah the Spanish word 'caliente' means 'hot'.,sp_en_trans,The Spanish word 'caliente' means 'hot'.,The Spanish word 'fuego' means 'fire'.,1,1,TT,blah,BA
Praseodymium has the symbol Pr blah Antimony has the symbol Sb.,element_symb,Antimony has the symbol Sb.,Praseodymium has the symbol Pr.,1,1,TT,blah,BA
The Spanish word 'hijo' means 'son' blah the Spanish word 'delgado' means 'thin'.,sp_en_trans,The Spanish word 'delgado' means 'thin'.,The Spanish word 'hijo' means 'son'.,1,1,TT,blah,BA
The Spanish word 'potencia' means 'shell' blah the Spanish word 'mapa' means 'map'.,sp_en_trans,The Spanish word 'potencia' means 'shell'.,The Spanish word 'mapa' means 'map'.,0,1,FT,blah,AB
The city of Seoul is in South Korea blah the city of Laibin is in Bulgaria.,cities,The city of Seoul is in South Korea.,The city of Laibin is in Bulgaria.,1,0,TF,blah,AB
The Spanish word 'lista' means 'list' blah the Spanish word 'cabeza' means 'head'.,sp_en_trans,The Spanish word 'cabeza' means 'head'.,The Spanish word 'lista' means 'list'.,1,1,TT,blah,BA
Charles Macintosh lived in Japan blah James Watt lived in Finland.,inventors,Charles Macintosh lived in Japan.,James Watt lived in Finland.,0,0,FF,blah,AB
The llama is a mammal blah the otter is a arachnid.,animal_class,The llama is a mammal.,The otter is a arachnid.,1,0,TF,blah,AB
James Murray Spangler lived in the U.S blah Percy Spencer lived in the U.S.,inventors,James Murray Spangler lived in the U.S.,Percy Spencer lived in the U.S.,1,1,TT,blah,AB
Germanium has the symbol Ra blah Magnesium has the symbol Tc.,element_symb,Germanium has the symbol Ra.,Magnesium has the symbol Tc.,0,0,FF,blah,AB
Erbium has the symbol Er blah Carbon has the symbol Lu.,element_symb,Carbon has the symbol Lu.,Erbium has the symbol Er.,0,1,FT,blah,BA
The city of Kemerovo is in Tajikistan blah the city of Beijing is in China.,cities,The city of Beijing is in China.,The city of Kemerovo is in Tajikistan.,1,0,TF,blah,BA
Zirconium has the symbol Zr blah Thallium has the symbol Tl.,element_symb,Thallium has the symbol Tl.,Zirconium has the symbol Zr.,1,1,TT,blah,BA
Platinum has the symbol Pt blah Astatine has the symbol Ca.,element_symb,Platinum has the symbol Pt.,Astatine has the symbol Ca.,1,0,TF,blah,AB
The dog is a reptile blah the aardvark is a insect.,animal_class,The aardvark is a insect.,The dog is a reptile.,0,0,FF,blah,BA
Willis Carrier lived in the U.S blah Benjamin Holt lived in Poland/Germany.,inventors,Benjamin Holt lived in Poland/Germany.,Willis Carrier lived in the U.S.,0,1,FT,blah,BA
The Spanish word 'parecer' means 'wave' blah the Spanish word 'uno' means 'one'.,sp_en_trans,The Spanish word 'uno' means 'one'.,The Spanish word 'parecer' means 'wave'.,1,0,TF,blah,BA
The city of Hebi is in China blah the city of Tomsk is in Argentina.,cities,The city of Tomsk is in Argentina.,The city of Hebi is in China.,0,1,FT,blah,BA
The Spanish word 'invierno' means 'winter' blah the Spanish word 'potencia' means 'shell'.,sp_en_trans,The Spanish word 'invierno' means 'winter'.,The Spanish word 'potencia' means 'shell'.,1,0,TF,blah,AB
The raccoon is a mammal blah the moose is a mammal.,animal_class,The moose is a mammal.,The raccoon is a mammal.,1,1,TT,blah,BA
The Spanish word 'guardar' means 'to save' blah the Spanish word 'vecino' means 'wind'.,sp_en_trans,The Spanish word 'vecino' means 'wind'.,The Spanish word 'guardar' means 'to save'.,0,1,FT,blah,BA
The Spanish word 'caliente' means 'hot' blah the Spanish word 'vecino' means 'neighbor'.,sp_en_trans,The Spanish word 'vecino' means 'neighbor'.,The Spanish word 'caliente' means 'hot'.,1,1,TT,blah,BA
The Spanish word 'oferta' means 'offer' blah the Spanish word 'semilla' means 'bear'.,sp_en_trans,The Spanish word 'semilla' means 'bear'.,The Spanish word 'oferta' means 'offer'.,0,1,FT,blah,BA
The camel is a crustacean blah the seagull is a bird.,animal_class,The seagull is a bird.,The camel is a crustacean.,1,0,TF,blah,BA
Lithium has the symbol Rh blah Lead has the symbol Pb.,element_symb,Lithium has the symbol Rh.,Lead has the symbol Pb.,0,1,FT,blah,AB
The raccoon is a mammal blah the bat is a crustacean.,animal_class,The raccoon is a mammal.,The bat is a crustacean.,1,0,TF,blah,AB
The gorilla is a mammal blah the panda is a mammal.,animal_class,The gorilla is a mammal.,The panda is a mammal.,1,1,TT,blah,AB
Bromine has the symbol Br blah Potassium has the symbol C.,element_symb,Potassium has the symbol C.,Bromine has the symbol Br.,0,1,FT,blah,BA
The city of Arak is in Iran blah the city of General Santos is in Belgium.,cities,The city of General Santos is in Belgium.,The city of Arak is in Iran.,0,1,FT,blah,BA
Ruth Benerito lived in Italy blah Fridtjof Nansen lived in Scotland/Canada/the U.S.,inventors,Ruth Benerito lived in Italy.,Fridtjof Nansen lived in Scotland/Canada/the U.S.,0,0,FF,blah,AB
The Spanish word 'oferta' means 'open' blah the Spanish word 'siete' means 'seven'.,sp_en_trans,The Spanish word 'siete' means 'seven'.,The Spanish word 'oferta' means 'open'.,1,0,TF,blah,BA
The sparrow is a crustacean blah the tarantula is a bird.,animal_class,The tarantula is a bird.,The sparrow is a crustacean.,0,0,FF,blah,BA
