statement,topic,conjunctA,conjunctB,labelA,labelB,cell,connective,ordering
The seagull is a bird and the raccoon is a bird.,animal_class,The raccoon is a bird.,The seagull is a bird.,0,1,FT,and,BA
The hippopotamus is a mollusk or the lobster is a crustacean.,animal_class,The lobster is a crustacean.,The hippopotamus is a mollusk.,1,0,TF,or,BA
The shark is a fish and the lobster is a arachnid.,animal_class,The shark is a fish.,The lobster is a arachnid.,1,0,TF,and,AB
The Spanish word 'imaginar' means 'to imagine' and the Spanish word 'comer' means 'to eat'.,sp_en_trans,The Spanish word 'imaginar' means 'to imagine'.,The Spanish word 'comer' means 'to eat'.,1,1,TT,and,AB
The rabbit is a bird or the whale is a mammal.,animal_class,The whale is a mammal.,The rabbit is a bird.,1,0,TF,or,BA
Lead has the symbol Pb or Lutetium has the symbol Lu.,element_symb,Lutetium has the symbol Lu.,Lead has the symbol Pb.,1,1,TT,or,BA
The city of Weifang is in China or the city of Yaounde is in Finland.,cities,The city of Weifang is in China.,The city of Yaounde is in Finland.,1,0,TF,or,AB
Narinder Singh Kapany lived in Canada/the U.S or Fridtjof Nansen lived in Norway.,inventors,Narinder Singh Kapany lived in Canada/the U.S.,Fridtjof Nansen lived in Norway.,0,1,FT,or,AB
The city of Kunming is in China or the city of N'Djamena is in Ethiopia.,cities,The city of N'Djamena is in Ethiopia.,The city of Kunming is in China.,0,1,FT,or,BA
Beryllium has the symbol Be or Iodine has the symbol I.,element_symb,Iodine has the symbol I.,Beryllium has the symbol Be.,1,1,TT,or,BA
The Spanish word 'oferta' means 'open' or the Spanish word 'veinte' means 'twenty'.,sp_en_trans,The Spanish word 'veinte' means 'twenty'.,The Spanish word 'oferta' means 'open'.,1,0,TF,or,BA
The city of Dammam is in Saudi Arabia and the city of Ashgabat is in Turkmenistan.,cities,The city of Ashgabat is in Turkmenistan.,The city of Dammam is in Saudi Arabia.,1,1,TT,and,BA
The parrot is a arachnid and the goat is a reptile.,animal_class,The parrot is a arachnid.,The goat is a reptile.,0,0,FF,and,AB
The narwhal is a mammal or the penguin is a reptile.,animal_class,The penguin is a reptile.,The narwhal is a mammal.,0,1,FT,or,BA
The city of Comilla is in Bangladesh or the city of Agadir is in Somalia.,cities,The city of Agadir is in Somalia.,The city of Comilla is in Bangladesh.,0,1,FT,or,BA
The deer is a mammal and the raccoon is a bird.,animal_class,The raccoon is a bird.,The deer is a mammal.,0,1,FT,and,BA
Fluorine has the symbol F or Gallium has the symbol Pb.,element_symb,Gallium has the symbol Pb.,Fluorine has the symbol F.,0,1,FT,or,BA
The dolphin is a crustacean and the hedgehog is a fish.,animal_class,The dolphin is a crustacean.,The hedgehog is a fish.,0,0,FF,and,AB
The crocodile is a reptile and the hummingbird is a bird.,animal_class,The crocodile is a reptile.,The hummingbird is a bird.,1,1,TT,and,AB
The city of Vladivostok is in Ghana or the city of Tlaquepaque is in Mozambique.,cities,The city of Vladivostok is in Ghana.,The city of Tlaquepaque is in Mozambique.,0,0,FF,or,AB
John Logie Baird lived in Scotland and John Gorrie lived in Switzerland.,inventors,John Logie Baird lived in Scotland.,John Gorrie lived in Switzerland.,1,0,TF,and,AB
Galileo Galilei lived in Italy and Charles Townes lived in the U.S.,inventors,Galileo Galilei lived in Italy.,Charles Townes lived in the U.S.,1,1,TT,and,AB
Arthur Fry lived in Croatia and Édouard-Léon Scott de Martinville lived in France.,inventors,Édouard-Léon Scott de Martinville lived in France.,Arthur Fry lived in Croatia.,1,0,TF,and,BA
The peacock is a bird or the salmon is a crustacean.,animal_class,The peacock is a bird.,The salmon is a crustacean.,1,0,TF,or,AB
The city of Wanzhou is in Jordan or the city of Da Nang is in Vietnam.,cities,The city of Da Nang is in Vietnam.,The city of Wanzhou is in Jordan.,1,0,TF,or,BA
The city of Santo Domingo Oeste is in the Dominican Republic and the city of Uberlandia is in Turkey.,cities,The city of Uberlandia is in Turkey.,The city of Santo Domingo Oeste is in the Dominican Republic.,0,1,FT,and,BA
The pigeon is a amphibian and the bison is a cnidarian.,animal_class,The bison is a cnidarian.,The pigeon is a amphibian.,0,0,FF,and,BA
Ernest Swinton lived in Poland/France and Ernesto Blanco lived in the U.S.,inventors,Ernesto Blanco lived in the U.S.,Ernest Swinton lived in Poland/France.,1,0,TF,and,BA
The city of Sapporo is in Japan and the city of Harbin is in China.,cities,The city of Sapporo is in Japan.,The city of Harbin is in China.,1,1,TT,and,AB
The city of Tlaquepaque is in Mozambique and the city of Vladivostok is in Ghana.,cities,The city of Vladivostok is in Ghana.,The city of Tlaquepaque is in Mozambique.,0,0,FF,and,BA
The chimpanzee is a mammal and the parrot is a arachnid.,animal_class,The parrot is a arachnid.,The chimpanzee is a mammal.,0,1,FT,and,BA
The chicken is a mammal and the squirrel is a mammal.,animal_class,The squirrel is a mammal.,The chicken is a mammal.,1,0,TF,and,BA
Igor Tamm lived in Russia or Ralph H. Baer lived in Finland.,inventors,Igor Tamm lived in Russia.,Ralph H. Baer lived in Finland.,1,0,TF,or,AB
Narinder Singh Kapany lived in India and Joseph Glidden lived in the U.S.,inventors,Narinder Singh Kapany lived in India.,Joseph Glidden lived in the U.S.,1,1,TT,and,AB
The Spanish word 'hueso' means 'to eat' and the Spanish word 'morir' means 'to die'.,sp_en_trans,The Spanish word 'hueso' means 'to eat'.,The Spanish word 'morir' means 'to die'.,0,1,FT,and,AB
William Congreve lived in the U.K or Clarence Birdseye lived in the U.S.,inventors,Clarence Birdseye lived in the U.S.,William Congreve lived in the U.K.,1,1,TT,or,BA
The Spanish word 'cabeza' means 'head' or the Spanish word 'lista' means 'list'.,sp_en_trans,The Spanish word 'cabeza' means 'head'.,The Spanish word 'lista' means 'list'.,1,1,TT,or,AB
The Spanish word 'imaginar' means 'star' or the Spanish word 'oveja' means 'busy'.,sp_en_trans,The Spanish word 'oveja' means 'busy'.,The Spanish word 'imaginar' means 'star'.,0,0,FF,or,BA
Gallium has the symbol Pb and Molybdenum has the symbol V.,element_symb,Gallium has the symbol Pb.,Molybdenum has the symbol V.,0,0,FF,and,AB
Frank Julian Sprague lived in Norway or David Schwarz lived in Finland.,inventors,Frank Julian Sprague lived in Norway.,David Schwarz lived in Finland.,0,0,FF,or,AB
Ruthenium has the symbol Ru and Gold has the symbol Au.,element_symb,Ruthenium has the symbol Ru.,Gold has the symbol Au.,1,1,TT,and,AB
The llama is a mollusk or the aardvark is a insect.,animal_class,The llama is a mollusk.,The aardvark is a insect.,0,0,FF,or,AB
The city of Meizhou is in China or the city of San Pedro Sula is in Burundi.,cities,The city of San Pedro Sula is in Burundi.,The city of Meizhou is in China.,0,1,FT,or,BA
Charles Goodyear lived in the U.S or Igor Sikorsky lived in Ukraine/the U.S.,inventors,Charles Goodyear lived in the U.S.,Igor Sikorsky lived in Ukraine/the U.S.,1,1,TT,or,AB
Cadmium has the symbol Cd or Cerium has the symbol I.,element_symb,Cadmium has the symbol Cd.,Cerium has the symbol I.,1,0,TF,or,AB
Dr. Robert Gallo lived in Norway or Henri Giffard lived in France.,inventors,Dr. Robert Gallo lived in Norway.,Henri Giffard lived in France.,0,1,FT,or,AB
Neodymium has the symbol Te or Argon has the symbol Ar.,element_symb,Argon has the symbol Ar.,Neodymium has the symbol Te.,1,0,TF,or,BA
The Spanish word 'vender' means 'son' and the Spanish word 'gato' means 'to fall'.,sp_en_trans,The Spanish word 'vender' means 'son'.,The Spanish word 'gato' means 'to fall'.,0,0,FF,and,AB
The whale is a mammal or the axolotl is a amphibian.,animal_class,The whale is a mammal.,The axolotl is a amphibian.,1,1,TT,or,AB
The walrus is a mammal or the zebra is a arachnid.,animal_class,The walrus is a mammal.,The zebra is a arachnid.,1,0,TF,or,AB
Charles Goodyear lived in Poland/France and Igor Sikorsky lived in Ukraine/the U.S.,inventors,Charles Goodyear lived in Poland/France.,Igor Sikorsky lived in Ukraine/the U.S.,0,1,FT,and,AB
The aardvark is a mammal or the hyena is a cnidarian.,animal_class,The aardvark is a mammal.,The hyena is a cnidarian.,1,0,TF,or,AB
The Spanish word 'hombro' means 'map' and the Spanish word 'ocupado' means 'busy'.,sp_en_trans,The Spanish word 'hombro' means 'map'.,The Spanish word 'ocupado' means 'busy'.,0,1,FT,and,AB
Platinum has the symbol Pt or Rhenium has the symbol Re.,element_symb,Platinum has the symbol Pt.,Rhenium has the symbol Re.,1,1,TT,or,AB
The Spanish word 'lugar' means 'iron' or the Spanish word 'uno' means 'mouth'.,sp_en_trans,The Spanish word 'uno' means 'mouth'.,The Spanish word 'lugar' means 'iron'.,0,0,FF,or,BA
The Spanish word 'miedo' means 'son' and the Spanish word 'invierno' means 'winter'.,sp_en_trans,The Spanish word 'miedo' means 'son'.,The Spanish word 'invierno' means 'winter'.,0,1,FT,and,AB
James Clerk Maxwell lived in Sweden or Charles Cros lived in the Netherlands.,inventors,Charles Cros lived in the Netherlands.,James Clerk Maxwell lived in Sweden.,0,0,FF,or,BA
The hamster is a mammal and the goldfish is a fish.,animal_class,The goldfish is a fish.,The hamster is a mammal.,1,1,TT,and,BA
The Spanish word 'hombro' means 'shoulder' or the Spanish word 'ocupado' means 'to draw'.,sp_en_trans,The Spanish word 'hombro' means 'shoulder'.,The Spanish word 'ocupado' means 'to draw'.,1,0,TF,or,AB
The cow is a mammal or the goldfish is a mollusk.,animal_class,The goldfish is a mollusk.,The cow is a mammal.,0,1,FT,or,BA
David Edward Hughes lived in Germany/the U.S or Wallace Carothers lived in the U.S.,inventors,David Edward Hughes lived in Germany/the U.S.,Wallace Carothers lived in the U.S.,0,1,FT,or,AB
The bat is a mammal and the raccoon is a mammal.,animal_class,The raccoon is a mammal.,The bat is a mammal.,1,1,TT,and,BA
The hedgehog is a fish and the tiger is a amphibian.,animal_class,The hedgehog is a fish.,The tiger is a amphibian.,0,0,FF,and,AB
The hippopotamus is a mammal or the hummingbird is a bird.,animal_class,The hummingbird is a bird.,The hippopotamus is a mammal.,1,1,TT,or,BA
Fridtjof Nansen lived in Scotland/Canada/the U.S and Ruth Benerito lived in the U.S.,inventors,Ruth Benerito lived in the U.S.,Fridtjof Nansen lived in Scotland/Canada/the U.S.,1,0,TF,and,BA
The lion is a cnidarian and the walrus is a cnidarian.,animal_class,The walrus is a cnidarian.,The lion is a cnidarian.,0,0,FF,and,BA
The seagull is a reptile and the flamingo is a bird.,animal_class,The flamingo is a bird.,The seagull is a reptile.,1,0,TF,and,BA
The Spanish word 'vender' means 'to sell' or the Spanish word 'familia' means 'dog'.,sp_en_trans,The Spanish word 'vender' means 'to sell'.,The Spanish word 'familia' means 'dog'.,1,0,TF,or,AB
The city of San Pedro Sula is in Burundi and the city of Meizhou is in China.,cities,The city of San Pedro Sula is in Burundi.,The city of Meizhou is in China.,0,1,FT,and,AB
The tuna is a insect and the raccoon is a bird.,animal_class,The raccoon is a bird.,The tuna is a insect.,0,0,FF,and,BA
The city of Santiago de los Caballeros is in China and the city of Port Harcourt is in Malaysia.,cities,The city of Santiago de los Caballeros is in China.,The city of Port Harcourt is in Malaysia.,0,0,FF,and,AB
Igor Tamm lived in Russia and Whitcomb Judson lived in Sweden/the U.S.,inventors,Whitcomb Judson lived in Sweden/the U.S.,Igor Tamm lived in Russia.,0,1,FT,and,BA
Alexander Graham Bell lived in Scotland/Canada/the U.S and Maria Telkes lived in Scotland.,inventors,Alexander Graham Bell lived in Scotland/Canada/the U.S.,Maria Telkes lived in Scotland.,1,0,TF,and,AB
The city of Zhangjiagang is in China and the city of Ningbo is in China.,cities,The city of Zhangjiagang is in China.,The city of Ningbo is in China.,1,1,TT,and,AB
The Spanish word 'moderno' means 'now' or the Spanish word 'problema' means 'good'.,sp_en_trans,The Spanish word 'moderno' means 'now'.,The Spanish word 'problema' means 'good'.,0,0,FF,or,AB
Lutetium has the symbol Lu or Lead has the symbol Er.,element_symb,Lutetium has the symbol Lu.,Lead has the symbol Er.,1,0,TF,or,AB
Ignazio Porro lived in Austria/the U.S or Archimedes lived in Turkey/the U.S.,inventors,Ignazio Porro lived in Austria/the U.S.,Archimedes lived in Turkey/the U.S.,0,0,FF,or,AB
Rhenium has the symbol Re and Radon has the symbol Np.,element_symb,Radon has the symbol Np.,Rhenium has the symbol Re.,0,1,FT,and,BA
The city of Indore is in India or the city of Lodz is in Niger.,cities,The city of Lodz is in Niger.,The city of Indore is in India.,0,1,FT,or,BA
Krypton has the symbol Zr or Nickel has the symbol Ni.,element_symb,Nickel has the symbol Ni.,Krypton has the symbol Zr.,1,0,TF,or,BA
Antimony has the symbol Ca or Zinc has the symbol Zn.,element_symb,Zinc has the symbol Zn.,Antimony has the symbol Ca.,1,0,TF,or,BA
The city of Kolhapur is in India or the city of Winnipeg is in Morocco.,cities,The city of Kolhapur is in India.,The city of Winnipeg is in Morocco.,1,0,TF,or,AB
The city of Krakow is in Chile and the city of Chisinau is in Moldova.,cities,The city of Chisinau is in Moldova.,The city of Krakow is in Chile.,1,0,TF,and,BA
The Spanish word 'higo' means 'fig' and the Spanish word 'oscuro' means 'to see'.,sp_en_trans,The Spanish word 'oscuro' means 'to see'.,The Spanish word 'higo' means 'fig'.,0,1,FT,and,BA
The crocodile is a reptile or the hummingbird is a crustacean.,animal_class,The crocodile is a reptile.,The hummingbird is a crustacean.,1,0,TF,or,AB
The city of Hwaseong-si is in Burundi and the city of Rostov-na-Donu is in Algeria.,cities,The city of Hwaseong-si is in Burundi.,The city of Rostov-na-Donu is in Algeria.,0,0,FF,and,AB
The city of N'Djamena is in Chad and the city of Ufa is in Russia.,cities,The city of N'Djamena is in Chad.,The city of Ufa is in Russia.,1,1,TT,and,AB
The city of Santiago de Queretaro is in Mexico and the city of Najran is in the United Arab Emirates.,cities,The city of Najran is in the United Arab Emirates.,The city of Santiago de Queretaro is in Mexico.,0,1,FT,and,BA
The Spanish word 'desarrollar' means 'sand' and the Spanish word 'vender' means 'son'.,sp_en_trans,The Spanish word 'desarrollar' means 'sand'.,The Spanish word 'vender' means 'son'.,0,0,FF,and,AB
The Spanish word 'mujer' means 'enough' and the Spanish word 'morir' means 'to die'.,sp_en_trans,The Spanish word 'mujer' means 'enough'.,The Spanish word 'morir' means 'to die'.,0,1,FT,and,AB
The Spanish word 'semilla' means 'seed' or the Spanish word 'grupo' means 'group'.,sp_en_trans,The Spanish word 'semilla' means 'seed'.,The Spanish word 'grupo' means 'group'.,1,1,TT,or,AB
Nickel has the symbol Os and Terbium has the symbol Tb.,element_symb,Terbium has the symbol Tb.,Nickel has the symbol Os.,1,0,TF,and,BA
The city of Hachioji is in Bangladesh and the city of Wanzhou is in Jordan.,cities,The city of Wanzhou is in Jordan.,The city of Hachioji is in Bangladesh.,0,0,FF,and,BA
John Atanasoff lived in Croatia or Nils Bohlin lived in Sweden.,inventors,John Atanasoff lived in Croatia.,Nils Bohlin lived in Sweden.,0,1,FT,or,AB
The mongoose is a mammal and the hedgehog is a fish.,animal_class,The mongoose is a mammal.,The hedgehog is a fish.,1,0,TF,and,AB
The Spanish word 'jirafa' means 'to send' and the Spanish word 'brazo' means 'arm'.,sp_en_trans,The Spanish word 'jirafa' means 'to send'.,The Spanish word 'brazo' means 'arm'.,0,1,FT,and,AB
The city of Suining is in Chad and the city of Changshu is in Germany.,cities,The city of Suining is in Chad.,The city of Changshu is in Germany.,0,0,FF,and,AB
Zirconium has the symbol Ru and Tellurium has the symbol Zn.,element_symb,Tellurium has the symbol Zn.,Zirconium has the symbol Ru.,0,0,FF,and,BA
James Watt lived in Scotland or Charles Babbage lived in the U.K.,inventors,James Watt lived in Scotland.,Charles Babbage lived in the U.K.,1,1,TT,or,AB
The Spanish word 'veinte' means 'twenty' and the Spanish word 'presente' means 'present'.,sp_en_trans,The Spanish word 'veinte' means 'twenty'.,The Spanish word 'presente' means 'present'.,1,1,TT,and,AB
The city of Da Nang is in Syria and the city of Wanzhou is in Jordan.,cities,The city of Da Nang is in Syria.,The city of Wanzhou is in Jordan.,0,0,FF,and,AB
The city of Tolyatti is in Russia or the city of Jingmen is in Peru.,cities,The city of Jingmen is in Peru.,The city of Tolyatti is in Russia.,0,1,FT,or,BA
The Spanish word 'caliente' means 'corner' and the Spanish word 'fuego' means 'fire'.,sp_en_trans,The Spanish word 'caliente' means 'corner'.,The Spanish word 'fuego' means 'fire'.,0,1,FT,and,AB
The Spanish word 'bosque' means 'forest' or the Spanish word 'huevo' means 'sister'.,sp_en_trans,The Spanish word 'bosque' means 'forest'.,The Spanish word 'huevo' means 'sister'.,1,0,TF,or,AB
The llama is a mammal and the otter is a mammal.,animal_class,The llama is a mammal.,The otter is a mammal.,1,1,TT,and,AB
