idx,statement,conjunctA,conjunctB,labelA,labelB,compound_label,n_parts
533,It is the case both that the city of Al Mawsil al Jadidah is in Iraq and that the city of Chizhou is in China.,Al Mawsil al Jadidah / Iraq,Chizhou / China,1,1,1,2
534,It is the case both that the city of Ulyanovsk is in Russia and that the city of Orenburg is in Russia.,Ulyanovsk / Russia,Orenburg / Russia,1,1,1,2
535,It is the case both that the city of Kalyan is in India and that the city of Chizhou is in China.,Kalyan / India,Chizhou / China,1,1,1,2
536,It is the case both that the city of Amritsar is in India and that the city of Wroclaw is in Poland.,Amritsar / India,Wroclaw / Poland,1,1,1,2
537,It is the case both that the city of Weifang is in China and that the city of Sanya is in China.,Weifang / China,Sanya / China,1,1,1,2
538,It is the case both that the city of Krasnodar is in Russia and that the city of Dortmund is in Germany.,Krasnodar / Russia,Dortmund / Germany,1,1,1,2
539,It is the case both that the city of Santo Domingo Oeste is in the Dominican Republic and that the city of Haiphong is in Vietnam.,Santo Domingo Oeste / the Dominican Republic,Haiphong / Vietnam,1,1,1,2
540,It is the case both that the city of Saratov is in Russia and that the city of Acapulco de Juarez is in Mexico.,Saratov / Russia,Acapulco de Juarez / Mexico,1,1,1,2
541,It is the case both that the city of Nanjing is in China and that the city of Uskudar is in Turkey.,Nanjing / China,Uskudar / Turkey,1,1,1,2
542,It is the case both that the city of Londrina is in Brazil and that the city of Guayaquil is in Ecuador.,Londrina / Brazil,Guayaquil / Ecuador,1,1,1,2
543,It is the case both that the city of Daejeon is in South Korea and that the city of Brasilia is in Brazil.,Daejeon / South Korea,Brasilia / Brazil,1,1,1,2
544,It is the case both that the city of Jilin is in China and that the city of Kampung Baru Subang is in Malaysia.,Jilin / China,Kampung Baru Subang / Malaysia,1,1,1,2
545,It is the case both that the city of Huizhou is in China and that the city of Benoni is in South Africa.,Huizhou / China,Benoni / South Africa,1,1,1,2
546,It is the case both that the city of Shihezi is in China and that the city of Erbil is in Iraq.,Shihezi / China,Erbil / Iraq,1,1,1,2
547,It is the case both that the city of Shymkent is in Kazakhstan and that the city of Zaporizhzhya is in Ukraine.,Shymkent / Kazakhstan,Zaporizhzhya / Ukraine,1,1,1,2
548,It is the case both that the city of Krakow is in Poland and that the city of Varanasi is in India.,Krakow / Poland,Varanasi / India,1,1,1,2
549,It is the case both that the city of Suez is in Egypt and that the city of Al Basrah al Qadimah is in Iraq.,Suez / Egypt,Al Basrah al Qadimah / Iraq,1,1,1,2
550,It is the case both that the city of Giza is in Egypt and that the city of Xiamen is in China.,Giza / Egypt,Xiamen / China,1,1,1,2
551,It is the case both that the city of Lu'an is in China and that the city of Maoming is in China.,Lu'an / China,Maoming / China,1,1,1,2
552,It is the case both that the city of Latakia is in Syria and that the city of Jiangmen is in China.,Latakia / Syria,Jiangmen / China,1,1,1,2
553,It is the case both that the city of Shenzhen is in China and that the city of Uberlandia is in Brazil.,Shenzhen / China,Uberlandia / Brazil,1,1,1,2
554,It is the case both that the city of Al Ain City is in the United Arab Emirates and that the city of Mysore is in India.,Al Ain City / the United Arab Emirates,Mysore / India,1,1,1,2
555,It is the case both that the city of Kunming is in China and that the city of Bursa is in Turkey.,Kunming / China,Bursa / Turkey,1,1,1,2
556,It is the case both that the city of Bouake is in Côte d'Ivoire and that the city of Managua is in Nicaragua.,Bouake / Côte d'Ivoire,Managua / Nicaragua,1,1,1,2
557,It is the case both that the city of Dandong is in China and that the city of Navi Mumbai is in India.,Dandong / China,Navi Mumbai / India,1,1,1,2
558,It is the case both that the city of Faridabad is in India and that the city of Guangzhou is in China.,Faridabad / India,Guangzhou / China,1,1,1,2
559,It is the case both that the city of Homyel' is in Belarus and that the city of Batam is in Indonesia.,Homyel' / Belarus,Batam / Indonesia,1,1,1,2
560,It is the case both that the city of Seongnam-si is in South Korea and that the city of Najafgarh is in India.,Seongnam-si / South Korea,Najafgarh / India,1,1,1,2
561,It is the case both that the city of Shenyang is in China and that the city of Jiujiang is in China.,Shenyang / China,Jiujiang / China,1,1,1,2
562,It is the case both that the city of Bangkok is in Thailand and that the city of Baghdad is in Iraq.,Bangkok / Thailand,Baghdad / Iraq,1,1,1,2
563,It is the case both that the city of Port Harcourt is in Nigeria and that the city of Hanzhong is in China.,Port Harcourt / Nigeria,Hanzhong / China,1,1,1,2
564,It is the case both that the city of Saratov is in Russia and that the city of Santiago de Cuba is in Cuba.,Saratov / Russia,Santiago de Cuba / Cuba,1,1,1,2
565,It is the case both that the city of Hamadan is in Iran and that the city of Jiangmen is in China.,Hamadan / Iran,Jiangmen / China,1,1,1,2
566,It is the case both that the city of Suqian is in China and that the city of Aligarh is in India.,Suqian / China,Aligarh / India,1,1,1,2
567,It is the case both that the city of Guntur is in India and that the city of Abuja is in Nigeria.,Guntur / India,Abuja / Nigeria,1,1,1,2
568,It is the case both that the city of Jabalpur is in India and that the city of Kolkata is in India.,Jabalpur / India,Kolkata / India,1,1,1,2
569,It is the case both that the city of Shangrao is in China and that the city of Acapulco de Juarez is in Mexico.,Shangrao / China,Acapulco de Juarez / Mexico,1,1,1,2
570,It is the case both that the city of Ho Chi Minh City is in Vietnam and that the city of Cheongju-si is in South Korea.,Ho Chi Minh City / Vietnam,Cheongju-si / South Korea,1,1,1,2
571,It is the case both that the city of Ranchi is in India and that the city of Macapa is in Brazil.,Ranchi / India,Macapa / Brazil,1,1,1,2
572,It is the case both that the city of Sokoto is in Nigeria and that the city of Bamako is in Mali.,Sokoto / Nigeria,Bamako / Mali,1,1,1,2
573,It is the case both that the city of Mbuji-Mayi is in the Democratic Republic of the Congo and that the city of Quzhou is in China.,Mbuji-Mayi / the Democratic Republic of the Congo,Quzhou / China,1,1,1,2
574,It is the case both that the city of Port Said is in Egypt and that the city of Shizuoka is in Japan.,Port Said / Egypt,Shizuoka / Japan,1,1,1,2
575,It is the case both that the city of Guangzhou is in China and that the city of Bulawayo is in Zimbabwe.,Guangzhou / China,Bulawayo / Zimbabwe,1,1,1,2
576,It is the case both that the city of Tlalpan is in Mexico and that the city of Caloocan City is in the Philippines.,Tlalpan / Mexico,Caloocan City / the Philippines,1,1,1,2
577,It is the case both that the city of Hamamatsu is in Japan and that the city of Rangpur is in Bangladesh.,Hamamatsu / Japan,Rangpur / Bangladesh,1,1,1,2
578,It is the case both that the city of Barquisimeto is in Venezuela and that the city of Izhevsk is in Russia.,Barquisimeto / Venezuela,Izhevsk / Russia,1,1,1,2
579,It is the case both that the city of Torreon is in Mexico and that the city of Maiduguri is in Nigeria.,Torreon / Mexico,Maiduguri / Nigeria,1,1,1,2
580,It is the case both that the city of Da Nang is in Vietnam and that the city of Longyan is in China.,Da Nang / Vietnam,Longyan / China,1,1,1,2
581,It is the case both that the city of Zibo is in China and that the city of Can Tho is in Vietnam.,Zibo / China,Can Tho / Vietnam,1,1,1,2
582,It is the case both that the city of Hachioji is in Japan and that the city of Xianning is in China.,Hachioji / Japan,Xianning / China,1,1,1,2
583,It is the case both that the city of Erzurum is in Turkey and that the city of Paranaque City is in the Philippines.,Erzurum / Turkey,Paranaque City / the Philippines,1,1,1,2
584,It is the case both that the city of Deyang is in China and that the city of Zhangzhou is in China.,Deyang / China,Zhangzhou / China,1,1,1,2
585,It is the case both that the city of Casablanca is in Morocco and that the city of Saitama is in Japan.,Casablanca / Morocco,Saitama / Japan,1,1,1,2
586,It is the case both that the city of Lubumbashi is in the Democratic Republic of the Congo and that the city of Urumqi is in China.,Lubumbashi / the Democratic Republic of the Congo,Urumqi / China,1,1,1,2
587,It is the case both that the city of Himeji is in Japan and that the city of Konya is in Turkey.,Himeji / Japan,Konya / Turkey,1,1,1,2
588,It is the case both that the city of Kumasi is in Ghana and that the city of Kyoto is in Japan.,Kumasi / Ghana,Kyoto / Japan,1,1,1,2
589,It is the case both that the city of Shihezi is in China and that the city of Tianjin is in China.,Shihezi / China,Tianjin / China,1,1,1,2
590,It is the case both that the city of Casablanca is in Morocco and that the city of Zhabei is in China.,Casablanca / Morocco,Zhabei / China,1,1,1,2
591,It is the case both that the city of Ordos is in China and that the city of Rawalpindi is in Pakistan.,Ordos / China,Rawalpindi / Pakistan,1,1,1,2
592,It is the case both that the city of Niamey is in Niger and that the city of Cimahi is in Indonesia.,Niamey / Niger,Cimahi / Indonesia,1,1,1,2
593,It is the case both that the city of Huainan is in China and that the city of Barquisimeto is in Venezuela.,Huainan / China,Barquisimeto / Venezuela,1,1,1,2
594,It is the case both that the city of Shenyang is in China and that the city of Kermanshah is in Iran.,Shenyang / China,Kermanshah / Iran,1,1,1,2
595,It is the case both that the city of Taiz is in Yemen and that the city of Quetta is in Pakistan.,Taiz / Yemen,Quetta / Pakistan,1,1,1,2
596,It is the case both that the city of Lanzhou is in China and that the city of Xiangtan is in China.,Lanzhou / China,Xiangtan / China,1,1,1,2
597,It is the case both that the city of Porto Alegre is in Brazil and that the city of Addis Ababa is in Ethiopia.,Porto Alegre / Brazil,Addis Ababa / Ethiopia,1,1,1,2
598,It is the case both that the city of Changde is in China and that the city of Contagem is in Brazil.,Changde / China,Contagem / Brazil,1,1,1,2
599,It is the case both that the city of Soweto is in South Africa and that the city of Las Pinas is in the Philippines.,Soweto / South Africa,Las Pinas / the Philippines,1,1,1,2
600,It is the case both that the city of Mississauga is in Canada and that the city of Kyoto is in Japan.,Mississauga / Canada,Kyoto / Japan,1,1,1,2
601,It is the case both that the city of Qom is in Iran and that the city of Salta is in Argentina.,Qom / Iran,Salta / Argentina,1,1,1,2
602,It is the case both that the city of Anyang is in China and that the city of Ludhiana is in India.,Anyang / China,Ludhiana / India,1,1,1,2
603,It is the case both that the city of Guang'an is in China and that the city of Irbid is in Jordan.,Guang'an / China,Irbid / Jordan,1,1,1,2
604,It is the case both that the city of Yinchuan is in China and that the city of Gwalior is in India.,Yinchuan / China,Gwalior / India,1,1,1,2
605,It is the case both that the city of Bhayandar is in India and that the city of Ar Raqqah is in Syria.,Bhayandar / India,Ar Raqqah / Syria,1,1,1,2
606,It is the case both that the city of Mersin is in Turkey and that the city of Hamhung is in North Korea.,Mersin / Turkey,Hamhung / North Korea,1,1,1,2
607,It is the case both that the city of Rajshahi is in Bangladesh and that the city of Las Pinas is in the Philippines.,Rajshahi / Bangladesh,Las Pinas / the Philippines,1,1,1,2
608,It is the case both that the city of Aligarh is in India and that the city of Hiroshima is in Japan.,Aligarh / India,Hiroshima / Japan,1,1,1,2
609,It is the case both that the city of Aguascalientes is in Mexico and that the city of Barquisimeto is in Venezuela.,Aguascalientes / Mexico,Barquisimeto / Venezuela,1,1,1,2
610,It is the case both that the city of Eskisehir is in Turkey and that the city of Hamamatsu is in Japan.,Eskisehir / Turkey,Hamamatsu / Japan,1,1,1,2
611,It is the case both that the city of Linfen is in China and that the city of Shiraz is in Iran.,Linfen / China,Shiraz / Iran,1,1,1,2
612,It is the case both that the city of Dammam is in Saudi Arabia and that the city of Casablanca is in Morocco.,Dammam / Saudi Arabia,Casablanca / Morocco,1,1,1,2
613,It is the case both that the city of Goeteborg is in Sweden and that the city of Mexicali is in Mexico.,Goeteborg / Sweden,Mexicali / Mexico,1,1,1,2
614,It is the case both that the city of Xinyang is in China and that the city of Chongqing is in China.,Xinyang / China,Chongqing / China,1,1,1,2
615,It is the case both that the city of Shubra al Khaymah is in Egypt and that the city of Barranquilla is in Colombia.,Shubra al Khaymah / Egypt,Barranquilla / Colombia,1,1,1,2
616,It is the case both that the city of Ecatepec de Morelos is in Mexico and that the city of Asmara is in Eritrea.,Ecatepec de Morelos / Mexico,Asmara / Eritrea,1,1,1,2
617,It is the case both that the city of Karol Bagh is in India and that the city of Hwaseong-si is in South Korea.,Karol Bagh / India,Hwaseong-si / South Korea,1,1,1,2
618,It is the case both that the city of Osaka is in Japan and that the city of Irbid is in Jordan.,Osaka / Japan,Irbid / Jordan,1,1,1,2
619,It is the case both that the city of Baise is in China and that the city of Ahvaz is in Iran.,Baise / China,Ahvaz / Iran,1,1,1,2
